time,p
9.4735,9999.99999999991
9.4736,9999.99999999991
9.4737,9999.99999999992
9.4738,9999.99999999994
9.4739,9999.99999999994
9.474,9999.99999999996
9.4741,9999.99999999997
9.4742,9999.99999999998
9.4743,9999.99999999999
9.4744,10000
9.4745,10000
9.4746,10000
9.4747,10000.0000000001
9.4748,10000.0000000001
9.4749,10000.0000000001
9.475,10000.0000000001
9.4751,10000.0000000001
9.4752,10000.0000000002
9.4753,10000.0000000002
9.4754,10000.0000000002
9.4755,10000.0000000002
9.4756,10000.0000000002
9.4757,10000.0000000002
9.4758,10000.0000000002
9.4759,10000.0000000002
9.476,10000.0000000002
9.4761,10000.0000000002
9.4762,10000.0000000002
9.4763,10000.0000000002
9.4764,10000.0000000002
9.4765,10000.0000000002
9.4766,10000.0000000002
9.4767,10000.0000000002
9.4768,10000.0000000002
9.4769,10000.0000000002
9.477,10000.0000000002
9.4771,10000.0000000002
9.4772,10000.0000000001
9.4773,10000.0000000001
9.4774,10000.0000000001
9.4775,10000.0000000001
9.4776,10000.0000000001
9.4777,10000.0000000001
9.4778,10000.0000000001
9.4779,10000.0000000001
9.478,10000.0000000001
9.4781,10000
9.4782,10000
9.4783,10000
9.4784,10000
9.4785,9999.99999999999
9.4786,9999.99999999998
9.4787,9999.99999999996
9.4788,9999.99999999995
9.4789,9999.99999999993
9.479,9999.99999999991
9.4791,9999.99999999989
9.4792,9999.99999999987
9.4793,9999.99999999985
9.4794,9999.99999999983
9.4795,9999.99999999981
9.4796,9999.99999999981
9.4797,9999.99999999979
9.4798,9999.99999999979
9.4799,9999.99999999979
9.48,9999.99999999977
9.4801,9999.99999999977
9.4802,9999.99999999977
9.4803,9999.99999999976
9.4804,9999.99999999978
9.4805,9999.99999999977
9.4806,9999.99999999979
9.4807,9999.99999999978
9.4808,9999.9999999998
9.4809,9999.99999999981
9.481,9999.99999999983
9.4811,9999.99999999981
9.4812,9999.99999999983
9.4813,9999.99999999984
9.4814,9999.99999999986
9.4815,9999.99999999987
9.4816,9999.99999999988
9.4817,9999.99999999989
9.4818,9999.9999999999
9.4819,9999.99999999991
9.482,9999.99999999992
9.4821,9999.99999999993
9.4822,9999.99999999995
9.4823,9999.99999999996
9.4824,9999.99999999997
9.4825,9999.99999999998
9.4826,9999.99999999999
9.4827,10000
9.4828,10000
9.4829,10000
9.483,10000
9.4831,10000.0000000001
9.4832,10000.0000000001
9.4833,10000.0000000001
9.4834,10000.0000000001
9.4835,10000.0000000001
9.4836,10000.0000000002
9.4837,10000.0000000002
9.4838,10000.0000000002
9.4839,10000.0000000002
9.484,10000.0000000002
9.4841,10000.0000000002
9.4842,10000.0000000002
9.4843,10000.0000000002
9.4844,10000.0000000002
9.4845,10000.0000000002
9.4846,10000.0000000002
9.4847,10000.0000000002
9.4848,10000.0000000002
9.4849,10000.0000000002
9.485,10000.0000000002
9.4851,10000.0000000002
9.4852,10000.0000000002
9.4853,10000.0000000002
9.4854,10000.0000000002
9.4855,10000.0000000002
9.4856,10000.0000000002
9.4857,10000.0000000001
9.4858,10000.0000000001
9.4859,10000.0000000001
9.486,10000.0000000001
9.4861,10000.0000000001
9.4862,10000.0000000001
9.4863,10000.0000000001
9.4864,10000.0000000001
9.4865,10000
9.4866,10000
9.4867,10000
9.4868,10000
9.4869,9999.99999999999
9.487,9999.99999999998
9.4871,9999.99999999996
9.4872,9999.99999999995
9.4873,9999.99999999993
9.4874,9999.99999999991
9.4875,9999.99999999989
9.4876,9999.99999999987
9.4877,9999.99999999984
9.4878,9999.99999999982
9.4879,9999.99999999979
9.488,9999.9999999998
9.4881,9999.99999999978
9.4882,9999.99999999978
9.4883,9999.99999999978
9.4884,9999.99999999977
9.4885,9999.99999999977
9.4886,9999.99999999977
9.4887,9999.99999999976
9.4888,9999.99999999977
9.4889,9999.99999999977
9.489,9999.99999999979
9.4891,9999.99999999979
9.4892,9999.99999999979
9.4893,9999.99999999981
9.4894,9999.99999999983
9.4895,9999.99999999984
9.4896,9999.99999999985
9.4897,9999.99999999987
9.4898,9999.99999999988
9.4899,9999.99999999989
9.49,9999.9999999999
9.4901,9999.99999999991
9.4902,9999.99999999992
9.4903,9999.99999999993
9.4904,9999.99999999994
9.4905,9999.99999999995
9.4906,9999.99999999996
9.4907,9999.99999999997
9.4908,9999.99999999999
9.4909,10000
9.491,10000
9.4911,10000
9.4912,10000
9.4913,10000.0000000001
9.4914,10000.0000000001
9.4915,10000.0000000001
9.4916,10000.0000000001
9.4917,10000.0000000001
9.4918,10000.0000000001
9.4919,10000.0000000002
9.492,10000.0000000002
9.4921,10000.0000000002
9.4922,10000.0000000002
9.4923,10000.0000000002
9.4924,10000.0000000002
9.4925,10000.0000000002
9.4926,10000.0000000002
9.4927,10000.0000000002
9.4928,10000.0000000002
9.4929,10000.0000000002
9.493,10000.0000000002
9.4931,10000.0000000002
9.4932,10000.0000000002
9.4933,10000.0000000002
9.4934,10000.0000000002
9.4935,10000.0000000002
9.4936,10000.0000000002
9.4937,10000.0000000001
9.4938,10000.0000000001
9.4939,10000.0000000001
9.494,10000.0000000001
9.4941,10000.0000000001
9.4942,10000.0000000001
9.4943,10000.0000000001
9.4944,10000.0000000001
9.4945,10000.0000000001
9.4946,10000
9.4947,10000
9.4948,10000
9.4949,10000
9.495,10000
9.4951,9999.99999999999
9.4952,9999.99999999997
9.4953,9999.99999999996
9.4954,9999.99999999995
9.4955,9999.99999999993
9.4956,9999.99999999991
9.4957,9999.99999999989
9.4958,9999.99999999988
9.4959,9999.99999999986
9.496,9999.99999999984
9.4961,9999.99999999981
9.4962,9999.9999999998
9.4963,9999.9999999998
9.4964,9999.99999999979
9.4965,9999.99999999979
9.4966,9999.99999999979
9.4967,9999.99999999979
9.4968,9999.99999999978
9.4969,9999.99999999978
9.497,9999.99999999977
9.4971,9999.99999999977
9.4972,9999.99999999978
9.4973,9999.99999999979
9.4974,9999.99999999978
9.4975,9999.9999999998
9.4976,9999.99999999981
9.4977,9999.99999999983
9.4978,9999.99999999985
9.4979,9999.99999999986
9.498,9999.99999999987
9.4981,9999.99999999988
9.4982,9999.99999999989
9.4983,9999.99999999991
9.4984,9999.99999999991
9.4985,9999.99999999993
9.4986,9999.99999999994
9.4987,9999.99999999995
9.4988,9999.99999999996
9.4989,9999.99999999997
9.499,9999.99999999998
9.4991,9999.99999999999
9.4992,10000
9.4993,10000
9.4994,10000
9.4995,10000
9.4996,10000.0000000001
9.4997,10000.0000000001
9.4998,10000.0000000001
9.4999,10000.0000000001
9.5,10000.0000000001
9.5001,10000.0000000001
9.5002,10000.0000000002
9.5003,10000.0000000002
9.5004,10000.0000000002
9.5005,10000.0000000002
9.5006,10000.0000000002
9.5007,10000.0000000002
9.5008,10000.0000000002
9.5009,10000.0000000002
9.501,10000.0000000002
9.5011,10000.0000000002
9.5012,10000.0000000002
9.5013,10000.0000000002
9.5014,10000.0000000002
9.5015,10000.0000000002
9.5016,10000.0000000002
9.5017,10000.0000000002
9.5018,10000.0000000002
9.5019,10000.0000000002
9.502,10000.0000000002
9.5021,10000.0000000002
9.5022,10000.0000000001
9.5023,10000.0000000001
9.5024,10000.0000000001
9.5025,10000.0000000001
9.5026,10000.0000000001
9.5027,10000.0000000001
9.5028,10000.0000000001
9.5029,10000.0000000001
9.503,10000
9.5031,10000
9.5032,10000
9.5033,10000
9.5034,10000
9.5035,9999.99999999999
9.5036,9999.99999999998
9.5037,9999.99999999996
9.5038,9999.99999999995
9.5039,9999.99999999993
9.504,9999.99999999991
9.5041,9999.99999999989
9.5042,9999.99999999987
9.5043,9999.99999999985
9.5044,9999.99999999983
9.5045,9999.9999999998
9.5046,9999.99999999979
9.5047,9999.99999999979
9.5048,9999.99999999977
9.5049,9999.99999999977
9.505,9999.99999999977
9.5051,9999.99999999977
9.5052,9999.99999999977
9.5053,9999.99999999976
9.5054,9999.99999999975
9.5055,9999.99999999978
9.5056,9999.99999999977
9.5057,9999.99999999979
9.5058,9999.99999999978
9.5059,9999.99999999979
9.506,9999.99999999981
9.5061,9999.99999999983
9.5062,9999.99999999984
9.5063,9999.99999999986
9.5064,9999.99999999987
9.5065,9999.99999999988
9.5066,9999.99999999989
9.5067,9999.99999999991
9.5068,9999.99999999991
9.5069,9999.99999999992
9.507,9999.99999999994
9.5071,9999.99999999995
9.5072,9999.99999999996
9.5073,9999.99999999997
9.5074,9999.99999999998
9.5075,9999.99999999999
9.5076,10000
9.5077,10000
9.5078,10000
9.5079,10000
9.508,10000.0000000001
9.5081,10000.0000000001
9.5082,10000.0000000001
9.5083,10000.0000000001
9.5084,10000.0000000001
9.5085,10000.0000000002
9.5086,10000.0000000002
9.5087,10000.0000000002
9.5088,10000.0000000002
9.5089,10000.0000000002
9.509,10000.0000000002
9.5091,10000.0000000002
9.5092,10000.0000000002
9.5093,10000.0000000002
9.5094,10000.0000000002
9.5095,10000.0000000002
9.5096,10000.0000000002
9.5097,10000.0000000002
9.5098,10000.0000000002
9.5099,10000.0000000002
9.51,10000.0000000002
9.5101,10000.0000000002
9.5102,10000.0000000002
9.5103,10000.0000000002
9.5104,10000.0000000001
9.5105,10000.0000000001
9.5106,10000.0000000001
9.5107,10000.0000000001
9.5108,10000.0000000001
9.5109,10000.0000000001
9.511,10000.0000000001
9.5111,10000.0000000001
9.5112,10000
9.5113,10000
9.5114,10000
9.5115,10000
9.5116,10000
9.5117,9999.99999999999
9.5118,9999.99999999998
9.5119,9999.99999999997
9.512,9999.99999999995
9.5121,9999.99999999994
9.5122,9999.99999999992
9.5123,9999.99999999991
9.5124,9999.99999999989
9.5125,9999.99999999987
9.5126,9999.99999999985
9.5127,9999.99999999983
9.5128,9999.9999999998
9.5129,9999.9999999998
9.513,9999.99999999979
9.5131,9999.99999999979
9.5132,9999.99999999977
9.5133,9999.99999999977
9.5134,9999.99999999977
9.5135,9999.99999999977
9.5136,9999.99999999976
9.5137,9999.99999999978
9.5138,9999.99999999977
9.5139,9999.99999999979
9.514,9999.99999999978
9.5141,9999.9999999998
9.5142,9999.99999999982
9.5143,9999.9999999998
9.5144,9999.99999999982
9.5145,9999.99999999984
9.5146,9999.99999999985
9.5147,9999.99999999986
9.5148,9999.99999999987
9.5149,9999.99999999989
9.515,9999.9999999999
9.5151,9999.99999999991
9.5152,9999.99999999992
9.5153,9999.99999999993
9.5154,9999.99999999994
9.5155,9999.99999999995
9.5156,9999.99999999996
9.5157,9999.99999999997
9.5158,9999.99999999998
9.5159,9999.99999999999
9.516,10000
9.5161,10000
9.5162,10000
9.5163,10000
9.5164,10000.0000000001
9.5165,10000.0000000001
9.5166,10000.0000000001
9.5167,10000.0000000001
9.5168,10000.0000000001
9.5169,10000.0000000002
9.517,10000.0000000002
9.5171,10000.0000000002
9.5172,10000.0000000002
9.5173,10000.0000000002
9.5174,10000.0000000002
9.5175,10000.0000000002
9.5176,10000.0000000002
9.5177,10000.0000000002
9.5178,10000.0000000002
9.5179,10000.0000000002
9.518,10000.0000000002
9.5181,10000.0000000002
9.5182,10000.0000000002
9.5183,10000.0000000002
9.5184,10000.0000000002
9.5185,10000.0000000002
9.5186,10000.0000000002
9.5187,10000.0000000002
9.5188,10000.0000000001
9.5189,10000.0000000001
9.519,10000.0000000001
9.5191,10000.0000000001
9.5192,10000.0000000001
9.5193,10000.0000000001
9.5194,10000.0000000001
9.5195,10000.0000000001
9.5196,10000.0000000001
9.5197,10000
9.5198,10000
9.5199,10000
9.52,10000
9.5201,9999.99999999999
9.5202,9999.99999999998
9.5203,9999.99999999997
9.5204,9999.99999999995
9.5205,9999.99999999994
9.5206,9999.99999999992
9.5207,9999.99999999991
9.5208,9999.99999999988
9.5209,9999.99999999986
9.521,9999.99999999984
9.5211,9999.99999999982
9.5212,9999.9999999998
9.5213,9999.9999999998
9.5214,9999.99999999979
9.5215,9999.99999999979
9.5216,9999.99999999979
9.5217,9999.99999999979
9.5218,9999.99999999979
9.5219,9999.99999999978
9.522,9999.99999999978
9.5221,9999.99999999977
9.5222,9999.99999999979
9.5223,9999.99999999978
9.5224,9999.9999999998
9.5225,9999.99999999979
9.5226,9999.99999999981
9.5227,9999.99999999982
9.5228,9999.99999999984
9.5229,9999.99999999985
9.523,9999.99999999986
9.5231,9999.99999999987
9.5232,9999.99999999988
9.5233,9999.9999999999
9.5234,9999.99999999991
9.5235,9999.99999999992
9.5236,9999.99999999993
9.5237,9999.99999999994
9.5238,9999.99999999995
9.5239,9999.99999999996
9.524,9999.99999999997
9.5241,9999.99999999998
9.5242,9999.99999999999
9.5243,10000
9.5244,10000
9.5245,10000
9.5246,10000
9.5247,10000.0000000001
9.5248,10000.0000000001
9.5249,10000.0000000001
9.525,10000.0000000001
9.5251,10000.0000000001
9.5252,10000.0000000002
9.5253,10000.0000000002
9.5254,10000.0000000002
9.5255,10000.0000000002
9.5256,10000.0000000002
9.5257,10000.0000000002
9.5258,10000.0000000002
9.5259,10000.0000000002
9.526,10000.0000000002
9.5261,10000.0000000002
9.5262,10000.0000000002
9.5263,10000.0000000002
9.5264,10000.0000000002
9.5265,10000.0000000002
9.5266,10000.0000000002
9.5267,10000.0000000002
9.5268,10000.0000000002
9.5269,10000.0000000002
9.527,10000.0000000002
9.5271,10000.0000000002
9.5272,10000.0000000001
9.5273,10000.0000000001
9.5274,10000.0000000001
9.5275,10000.0000000001
9.5276,10000.0000000001
9.5277,10000.0000000001
9.5278,10000.0000000001
9.5279,10000.0000000001
9.528,10000.0000000001
9.5281,10000
9.5282,10000
9.5283,10000
9.5284,10000
9.5285,10000
9.5286,9999.99999999998
9.5287,9999.99999999997
9.5288,9999.99999999995
9.5289,9999.99999999993
9.529,9999.99999999991
9.5291,9999.99999999989
9.5292,9999.99999999987
9.5293,9999.99999999985
9.5294,9999.99999999983
9.5295,9999.99999999981
9.5296,9999.99999999979
9.5297,9999.99999999979
9.5298,9999.99999999977
9.5299,9999.99999999977
9.53,9999.99999999978
9.5301,9999.99999999977
9.5302,9999.99999999977
9.5303,9999.99999999977
9.5304,9999.99999999976
9.5305,9999.99999999977
9.5306,9999.99999999978
9.5307,9999.99999999977
9.5308,9999.99999999979
9.5309,9999.99999999981
9.531,9999.99999999982
9.5311,9999.99999999981
9.5312,9999.99999999982
9.5313,9999.99999999984
9.5314,9999.99999999985
9.5315,9999.99999999986
9.5316,9999.99999999987
9.5317,9999.99999999988
9.5318,9999.99999999989
9.5319,9999.99999999991
9.532,9999.99999999992
9.5321,9999.99999999993
9.5322,9999.99999999994
9.5323,9999.99999999995
9.5324,9999.99999999996
9.5325,9999.99999999997
9.5326,9999.99999999999
9.5327,10000
9.5328,10000
9.5329,10000
9.533,10000
9.5331,10000.0000000001
9.5332,10000.0000000001
9.5333,10000.0000000001
9.5334,10000.0000000001
9.5335,10000.0000000001
9.5336,10000.0000000002
9.5337,10000.0000000002
9.5338,10000.0000000002
9.5339,10000.0000000002
9.534,10000.0000000002
9.5341,10000.0000000002
9.5342,10000.0000000002
9.5343,10000.0000000002
9.5344,10000.0000000002
9.5345,10000.0000000002
9.5346,10000.0000000002
9.5347,10000.0000000002
9.5348,10000.0000000002
9.5349,10000.0000000002
9.535,10000.0000000002
9.5351,10000.0000000002
9.5352,10000.0000000002
9.5353,10000.0000000002
9.5354,10000.0000000002
9.5355,10000.0000000002
9.5356,10000.0000000001
9.5357,10000.0000000001
9.5358,10000.0000000001
9.5359,10000.0000000001
9.536,10000.0000000001
9.5361,10000.0000000001
9.5362,10000.0000000001
9.5363,10000.0000000001
9.5364,10000
9.5365,10000
9.5366,10000
9.5367,10000
9.5368,10000
9.5369,9999.99999999999
9.537,9999.99999999997
9.5371,9999.99999999995
9.5372,9999.99999999994
9.5373,9999.99999999992
9.5374,9999.9999999999
9.5375,9999.99999999988
9.5376,9999.99999999986
9.5377,9999.99999999984
9.5378,9999.99999999981
9.5379,9999.9999999998
9.538,9999.9999999998
9.5381,9999.99999999978
9.5382,9999.99999999978
9.5383,9999.99999999978
9.5384,9999.99999999978
9.5385,9999.99999999978
9.5386,9999.99999999977
9.5387,9999.99999999977
9.5388,9999.99999999978
9.5389,9999.99999999977
9.539,9999.99999999979
9.5391,9999.9999999998
9.5392,9999.99999999981
9.5393,9999.9999999998
9.5394,9999.99999999982
9.5395,9999.99999999983
9.5396,9999.99999999985
9.5397,9999.99999999986
9.5398,9999.99999999987
9.5399,9999.99999999988
9.54,9999.99999999989
9.5401,9999.9999999999
9.5402,9999.99999999991
9.5403,9999.99999999993
9.5404,9999.99999999993
9.5405,9999.99999999994
9.5406,9999.99999999996
9.5407,9999.99999999997
9.5408,9999.99999999998
9.5409,9999.99999999999
9.541,10000
9.5411,10000
9.5412,10000
9.5413,10000
9.5414,10000.0000000001
9.5415,10000.0000000001
9.5416,10000.0000000001
9.5417,10000.0000000001
9.5418,10000.0000000001
9.5419,10000.0000000002
9.542,10000.0000000002
9.5421,10000.0000000002
9.5422,10000.0000000002
9.5423,10000.0000000002
9.5424,10000.0000000002
9.5425,10000.0000000002
9.5426,10000.0000000002
9.5427,10000.0000000002
9.5428,10000.0000000002
9.5429,10000.0000000002
9.543,10000.0000000002
9.5431,10000.0000000002
9.5432,10000.0000000002
9.5433,10000.0000000002
9.5434,10000.0000000002
9.5435,10000.0000000002
9.5436,10000.0000000002
9.5437,10000.0000000002
9.5438,10000.0000000002
9.5439,10000.0000000001
9.544,10000.0000000001
9.5441,10000.0000000001
9.5442,10000.0000000001
9.5443,10000.0000000001
9.5444,10000.0000000001
9.5445,10000.0000000001
9.5446,10000.0000000001
9.5447,10000.0000000001
9.5448,10000
9.5449,10000
9.545,10000
9.5451,10000
9.5452,9999.99999999999
9.5453,9999.99999999998
9.5454,9999.99999999996
9.5455,9999.99999999994
9.5456,9999.99999999993
9.5457,9999.99999999991
9.5458,9999.99999999989
9.5459,9999.99999999987
9.546,9999.99999999985
9.5461,9999.99999999982
9.5462,9999.9999999998
9.5463,9999.9999999998
9.5464,9999.99999999978
9.5465,9999.99999999979
9.5466,9999.99999999978
9.5467,9999.99999999978
9.5468,9999.99999999978
9.5469,9999.99999999978
9.547,9999.99999999977
9.5471,9999.99999999976
9.5472,9999.99999999977
9.5473,9999.99999999976
9.5474,9999.99999999979
9.5475,9999.9999999998
9.5476,9999.99999999979
9.5477,9999.99999999981
9.5478,9999.99999999982
9.5479,9999.99999999983
9.548,9999.99999999985
9.5481,9999.99999999986
9.5482,9999.99999999987
9.5483,9999.99999999989
9.5484,9999.9999999999
9.5485,9999.99999999991
9.5486,9999.99999999992
9.5487,9999.99999999993
9.5488,9999.99999999994
9.5489,9999.99999999995
9.549,9999.99999999996
9.5491,9999.99999999997
9.5492,9999.99999999999
9.5493,10000
9.5494,10000
9.5495,10000
9.5496,10000
9.5497,10000.0000000001
9.5498,10000.0000000001
9.5499,10000.0000000001
9.55,10000.0000000001
9.5501,10000.0000000001
9.5502,10000.0000000002
9.5503,10000.0000000002
9.5504,10000.0000000002
9.5505,10000.0000000002
9.5506,10000.0000000002
9.5507,10000.0000000002
9.5508,10000.0000000002
9.5509,10000.0000000002
9.551,10000.0000000002
9.5511,10000.0000000002
9.5512,10000.0000000002
9.5513,10000.0000000002
9.5514,10000.0000000002
9.5515,10000.0000000002
9.5516,10000.0000000002
9.5517,10000.0000000002
9.5518,10000.0000000002
9.5519,10000.0000000002
9.552,10000.0000000002
9.5521,10000.0000000002
9.5522,10000.0000000001
9.5523,10000.0000000001
9.5524,10000.0000000001
9.5525,10000.0000000001
9.5526,10000.0000000001
9.5527,10000.0000000001
9.5528,10000.0000000001
9.5529,10000.0000000001
9.553,10000
9.5531,10000
9.5532,10000
9.5533,10000
9.5534,10000
9.5535,9999.99999999999
9.5536,9999.99999999997
9.5537,9999.99999999996
9.5538,9999.99999999995
9.5539,9999.99999999993
9.554,9999.99999999991
9.5541,9999.99999999989
9.5542,9999.99999999987
9.5543,9999.99999999985
9.5544,9999.99999999983
9.5545,9999.9999999998
9.5546,9999.99999999979
9.5547,9999.99999999979
9.5548,9999.99999999977
9.5549,9999.99999999977
9.555,9999.99999999977
9.5551,9999.99999999977
9.5552,9999.99999999977
9.5553,9999.99999999976
9.5554,9999.99999999977
9.5555,9999.99999999977
9.5556,9999.99999999979
9.5557,9999.99999999978
9.5558,9999.9999999998
9.5559,9999.99999999981
9.556,9999.99999999982
9.5561,9999.99999999983
9.5562,9999.99999999985
9.5563,9999.99999999986
9.5564,9999.99999999988
9.5565,9999.99999999989
9.5566,9999.9999999999
9.5567,9999.99999999991
9.5568,9999.99999999992
9.5569,9999.99999999993
9.557,9999.99999999994
9.5571,9999.99999999995
9.5572,9999.99999999996
9.5573,9999.99999999997
9.5574,9999.99999999998
9.5575,9999.99999999999
9.5576,10000
9.5577,10000
9.5578,10000
9.5579,10000
9.558,10000.0000000001
9.5581,10000.0000000001
9.5582,10000.0000000001
9.5583,10000.0000000001
9.5584,10000.0000000001
9.5585,10000.0000000002
9.5586,10000.0000000002
9.5587,10000.0000000002
9.5588,10000.0000000002
9.5589,10000.0000000002
9.559,10000.0000000002
9.5591,10000.0000000002
9.5592,10000.0000000002
9.5593,10000.0000000002
9.5594,10000.0000000002
9.5595,10000.0000000002
9.5596,10000.0000000002
9.5597,10000.0000000002
9.5598,10000.0000000002
9.5599,10000.0000000002
9.56,10000.0000000002
9.5601,10000.0000000002
9.5602,10000.0000000002
9.5603,10000.0000000002
9.5604,10000.0000000001
9.5605,10000.0000000001
9.5606,10000.0000000001
9.5607,10000.0000000001
9.5608,10000.0000000001
9.5609,10000.0000000001
9.561,10000.0000000001
9.5611,10000.0000000001
9.5612,10000
9.5613,10000
9.5614,10000
9.5615,10000
9.5616,10000
9.5617,9999.99999999999
9.5618,9999.99999999998
9.5619,9999.99999999996
9.562,9999.99999999995
9.5621,9999.99999999994
9.5622,9999.99999999992
9.5623,9999.99999999991
9.5624,9999.99999999989
9.5625,9999.99999999986
9.5626,9999.99999999985
9.5627,9999.99999999982
9.5628,9999.9999999998
9.5629,9999.9999999998
9.563,9999.99999999979
9.5631,9999.99999999979
9.5632,9999.99999999979
9.5633,9999.99999999977
9.5634,9999.99999999977
9.5635,9999.99999999977
9.5636,9999.99999999976
9.5637,9999.99999999978
9.5638,9999.99999999977
9.5639,9999.99999999978
9.564,9999.99999999979
9.5641,9999.99999999981
9.5642,9999.9999999998
9.5643,9999.99999999981
9.5644,9999.99999999983
9.5645,9999.99999999985
9.5646,9999.99999999986
9.5647,9999.99999999987
9.5648,9999.99999999988
9.5649,9999.99999999989
9.565,9999.9999999999
9.5651,9999.99999999992
9.5652,9999.99999999993
9.5653,9999.99999999994
9.5654,9999.99999999995
9.5655,9999.99999999996
9.5656,9999.99999999997
9.5657,9999.99999999998
9.5658,9999.99999999999
9.5659,10000
9.566,10000
9.5661,10000
9.5662,10000
9.5663,10000.0000000001
9.5664,10000.0000000001
9.5665,10000.0000000001
9.5666,10000.0000000001
9.5667,10000.0000000001
9.5668,10000.0000000002
9.5669,10000.0000000002
9.567,10000.0000000002
9.5671,10000.0000000002
9.5672,10000.0000000002
9.5673,10000.0000000002
9.5674,10000.0000000002
9.5675,10000.0000000002
9.5676,10000.0000000002
9.5677,10000.0000000002
9.5678,10000.0000000002
9.5679,10000.0000000002
9.568,10000.0000000002
9.5681,10000.0000000002
9.5682,10000.0000000002
9.5683,10000.0000000002
9.5684,10000.0000000002
9.5685,10000.0000000002
9.5686,10000.0000000002
9.5687,10000.0000000002
9.5688,10000.0000000001
9.5689,10000.0000000001
9.569,10000.0000000001
9.5691,10000.0000000001
9.5692,10000.0000000001
9.5693,10000.0000000001
9.5694,10000.0000000001
9.5695,10000.0000000001
9.5696,10000
9.5697,10000
9.5698,10000
9.5699,10000
9.57,10000
9.5701,9999.99999999999
9.5702,9999.99999999997
9.5703,9999.99999999996
9.5704,9999.99999999995
9.5705,9999.99999999993
9.5706,9999.99999999991
9.5707,9999.99999999989
9.5708,9999.99999999987
9.5709,9999.99999999985
9.571,9999.99999999983
9.5711,9999.99999999981
9.5712,9999.9999999998
9.5713,9999.9999999998
9.5714,9999.99999999978
9.5715,9999.99999999978
9.5716,9999.99999999979
9.5717,9999.99999999978
9.5718,9999.99999999978
9.5719,9999.99999999978
9.572,9999.99999999977
9.5721,9999.99999999976
9.5722,9999.99999999979
9.5723,9999.99999999978
9.5724,9999.9999999998
9.5725,9999.99999999981
9.5726,9999.99999999982
9.5727,9999.99999999981
9.5728,9999.99999999982
9.5729,9999.99999999984
9.573,9999.99999999985
9.5731,9999.99999999986
9.5732,9999.99999999987
9.5733,9999.99999999989
9.5734,9999.99999999989
9.5735,9999.99999999991
9.5736,9999.99999999992
9.5737,9999.99999999993
9.5738,9999.99999999994
9.5739,9999.99999999995
9.574,9999.99999999996
9.5741,9999.99999999997
9.5742,9999.99999999998
9.5743,10000
9.5744,10000
9.5745,10000
9.5746,10000
9.5747,10000.0000000001
9.5748,10000.0000000001
9.5749,10000.0000000001
9.575,10000.0000000001
9.5751,10000.0000000001
9.5752,10000.0000000002
9.5753,10000.0000000002
9.5754,10000.0000000002
9.5755,10000.0000000002
9.5756,10000.0000000002
9.5757,10000.0000000002
9.5758,10000.0000000002
9.5759,10000.0000000002
9.576,10000.0000000002
9.5761,10000.0000000002
9.5762,10000.0000000002
9.5763,10000.0000000002
9.5764,10000.0000000002
9.5765,10000.0000000002
9.5766,10000.0000000002
9.5767,10000.0000000002
9.5768,10000.0000000002
9.5769,10000.0000000002
9.577,10000.0000000002
9.5771,10000.0000000002
9.5772,10000.0000000002
9.5773,10000.0000000001
9.5774,10000.0000000001
9.5775,10000.0000000001
9.5776,10000.0000000001
9.5777,10000.0000000001
9.5778,10000.0000000001
9.5779,10000.0000000001
9.578,10000.0000000001
9.5781,10000
9.5782,10000
9.5783,10000
9.5784,10000
9.5785,10000
9.5786,9999.99999999998
9.5787,9999.99999999997
9.5788,9999.99999999995
9.5789,9999.99999999993
9.579,9999.99999999992
9.5791,9999.9999999999
9.5792,9999.99999999987
9.5793,9999.99999999985
9.5794,9999.99999999983
9.5795,9999.99999999981
9.5796,9999.99999999979
9.5797,9999.99999999979
9.5798,9999.9999999998
9.5799,9999.99999999978
9.58,9999.99999999978
9.5801,9999.99999999977
9.5802,9999.99999999977
9.5803,9999.99999999977
9.5804,9999.99999999978
9.5805,9999.99999999977
9.5806,9999.99999999978
9.5807,9999.99999999979
9.5808,9999.9999999998
9.5809,9999.99999999981
9.581,9999.99999999983
9.5811,9999.99999999984
9.5812,9999.99999999982
9.5813,9999.99999999984
9.5814,9999.99999999985
9.5815,9999.99999999986
9.5816,9999.99999999987
9.5817,9999.99999999988
9.5818,9999.9999999999
9.5819,9999.99999999991
9.582,9999.99999999992
9.5821,9999.99999999993
9.5822,9999.99999999994
9.5823,9999.99999999995
9.5824,9999.99999999996
9.5825,9999.99999999998
9.5826,9999.99999999999
9.5827,10000
9.5828,10000
9.5829,10000
9.583,10000
9.5831,10000.0000000001
9.5832,10000.0000000001
9.5833,10000.0000000001
9.5834,10000.0000000001
9.5835,10000.0000000001
9.5836,10000.0000000002
9.5837,10000.0000000002
9.5838,10000.0000000002
9.5839,10000.0000000002
9.584,10000.0000000002
9.5841,10000.0000000002
9.5842,10000.0000000002
9.5843,10000.0000000002
9.5844,10000.0000000002
9.5845,10000.0000000002
9.5846,10000.0000000002
9.5847,10000.0000000002
9.5848,10000.0000000002
9.5849,10000.0000000002
9.585,10000.0000000002
9.5851,10000.0000000002
9.5852,10000.0000000002
9.5853,10000.0000000002
9.5854,10000.0000000002
9.5855,10000.0000000001
9.5856,10000.0000000001
9.5857,10000.0000000001
9.5858,10000.0000000001
9.5859,10000.0000000001
9.586,10000.0000000001
9.5861,10000.0000000001
9.5862,10000.0000000001
9.5863,10000.0000000001
9.5864,10000
