All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
12.5498176096,-0.8903480395,0.7794982266,0.1108498146
12.5499176096,-0.9046131808,0.7565649291,0.1480482534
12.5500000000,-0.9153221948,0.7368086767,0.1785135199
12.5500505000,-0.9211851090,0.7241985514,0.1969865593
12.5501176096,-0.9285589324,0.7070687172,0.2214902168
12.5502176096,-0.9386836477,0.6808547433,0.2578289061
12.5503176096,-0.9474367275,0.6536776490,0.2937590802
12.5504176096,-0.9547780698,0.6255659816,0.3292120900
12.5505176096,-0.9607677905,0.5965189121,0.3642488800
12.5506176096,-0.9653614078,0.5665841781,0.3987772314
12.5507176096,-0.9684360406,0.5358026826,0.4326333597
12.5508176096,-0.9700067511,0.5041730101,0.4658337428
12.5509176096,-0.9701395682,0.4717403064,0.4983992634
12.5510000000,-0.9691343860,0.4444879157,0.5246464720
12.5510505000,-0.9678036311,0.4275161634,0.5402874695
12.5511176096,-0.9655774916,0.4047182551,0.5608592381
12.5512176096,-0.9613491370,0.3703347524,0.5910143863
12.5513176096,-0.9557298295,0.3354464550,0.6202833761
12.5514176096,-0.9487035512,0.3001034360,0.6486001168
12.5515176096,-0.9403125581,0.2642785741,0.6760339857
12.5516176096,-0.9305460954,0.2280458511,0.7025002459
12.5517176096,-0.9193348571,0.1915055415,0.7278293172
12.5518176096,-0.9066889106,0.1546494580,0.7520394542
12.5519176096,-0.8926747082,0.1175004925,0.7751742173
12.5520000000,-0.8801075304,0.0867709674,0.7933365645
12.5520505000,-0.8717817428,0.0679403874,0.8038413570
12.5521176096,-0.8602870621,0.0428362971,0.8174507666
12.5522176096,-0.8423337822,0.0053534793,0.8369803046
12.5523176096,-0.8231752392,-0.0321015650,0.8552768059
12.5524176096,-0.8028218435,-0.0694646163,0.8722864614
12.5525176096,-0.7812917430,-0.1067851068,0.8880768514
12.5526176096,-0.7586095161,-0.1439737060,0.9025832237
12.5527176096,-0.7347696734,-0.1808855301,0.9156552051
12.5528176096,-0.7097757869,-0.2175343449,0.9273101334
12.5529176096,-0.6836849145,-0.2539229065,0.9376078225
12.5530000000,-0.6614119433,-0.2835994196,0.9450113644
12.5530505000,-0.6473206536,-0.3015129006,0.9488335558
12.5531176096,-0.6282547808,-0.3252225030,0.9534772853
12.5532176096,-0.5992273462,-0.3602793138,0.9595066616
12.5533176096,-0.5693579114,-0.3947800579,0.9641379709
12.5534176096,-0.5386817681,-0.4286558268,0.9673375965
12.5535176096,-0.5071902594,-0.4619710878,0.9691613488
12.5536176096,-0.4749396934,-0.4946343280,0.9695740230
12.5537176096,-0.4419892338,-0.5264773992,0.9684666345
12.5538176096,-0.4083354122,-0.5575176256,0.9658530394
12.5539176096,-0.3740174572,-0.5877830176,0.9618004763
12.5540000000,-0.3453247709,-0.6120330887,0.9573578612
12.5540505000,-0.3275468534,-0.6263896489,0.9539365038
12.5541176096,-0.3037224584,-0.6452108645,0.9489333244
12.5542176096,-0.2679029288,-0.6726757558,0.9405786861
12.5543176096,-0.2317286363,-0.6991384254,0.9308670633
12.5544176096,-0.1952545476,-0.7245354176,0.9197899667
12.5545176096,-0.1584464555,-0.7489367347,0.9073831917
12.5546176096,-0.1213841121,-0.7722621783,0.8936462920
12.5547176096,-0.0841826378,-0.7943451212,0.8785277605
12.5548176096,-0.0468320184,-0.8152038939,0.8620359138
12.5549176096,-0.0093478463,-0.8348876362,0.8442354840
12.5550000000,0.0215333960,-0.8501391058,0.8286057114
12.5550505000,0.0403764067,-0.8588240735,0.8184476684
12.5551176096,0.0654462551,-0.8699846806,0.8045384270
12.5552176096,0.1027761925,-0.8858124480,0.7830362570
12.5553176096,0.1399215369,-0.9003397103,0.7604181748
12.5554176096,0.1768157455,-0.9135177981,0.7367020540
12.5555176096,0.2135135488,-0.9254119229,0.7118983757
12.5556176096,0.2499235000,-0.9359650380,0.6860415395
12.5557176096,0.2858914738,-0.9450366094,0.6591451371
12.5558176096,0.3214325669,-0.9526432659,0.6312107005
12.5559176096,0.3565571403,-0.9588480269,0.6022908881
12.5560000000,0.3850746500,-0.9628562628,0.5777816143
12.5560505000,0.4022051350,-0.9645916366,0.5623865030
12.5561176096,0.4248250014,-0.9664494660,0.5416244660
12.5562176096,0.4581628412,-0.9683114876,0.5101486479
12.5563176096,0.4908041294,-0.9687665084,0.4779623804
12.5564176096,0.5226805442,-0.9677877986,0.4451072559
12.5565176096,0.5538592797,-0.9654261506,0.4115668723
12.5566176096,0.5842506766,-0.9616560982,0.3774054230
12.5567176096,0.6136843162,-0.9563839376,0.3426996229
12.5568176096,0.6421781583,-0.9496221319,0.3074439750
12.5569176096,0.6697670007,-0.9414382744,0.2716712752
12.5570000000,0.6917184544,-0.9336165885,0.2418981356
12.5570505000,0.7046121752,-0.9281491362,0.2235369625
12.5571176096,0.7214490112,-0.9204337520,0.1989847422
12.5572176096,0.7458825500,-0.9080606598,0.1621781113
12.5573176096,0.7692104268,-0.8943814909,0.1251710655
12.5574176096,0.7913725950,-0.8793953767,0.0880227831
12.5575176096,0.8124388055,-0.8631311811,0.0506923770
12.5576176096,0.8323344141,-0.8455987955,0.0132643828
12.5577176096,0.8508978341,-0.8267651865,-0.0241326462
12.5578176096,0.8681472398,-0.8066367963,-0.0615104421
12.5579176096,0.8841367358,-0.7852758052,-0.0988609292
12.5580000000,0.8962890727,-0.7667813847,-0.1295076866
12.5580505000,0.9030471553,-0.7549196287,-0.1481275252
12.5581176096,0.9116214663,-0.7387717384,-0.1728497266
12.5582176096,0.9235526584,-0.7139924469,-0.2095602101
12.5583176096,0.9341321947,-0.6882004767,-0.2459317165
12.5584176096,0.9433171346,-0.6614209342,-0.2818961991
12.5585176096,0.9511694922,-0.6336564751,-0.3175130157
12.5586176096,0.9576406594,-0.6049509117,-0.3526897463
12.5587176096,0.9626017171,-0.5753367802,-0.3872649355
12.5588176096,0.9660683652,-0.5448135331,-0.4212548307
12.5589176096,0.9681060293,-0.5134287441,-0.4546772838
12.5590000000,0.9686716856,-0.4869915044,-0.4816801798
12.5590505000,0.9683003087,-0.4704861893,-0.4978141179
12.5591176096,0.9673513495,-0.4482890315,-0.5190623166
12.5592176096,0.9650262249,-0.4147604559,-0.5502657676
12.5593176096,0.9613027703,-0.3806617602,-0.5806410087
12.5594176096,0.9561614610,-0.3460403174,-0.6101211422
12.5595176096,0.9496474136,-0.3108721617,-0.6387752506
12.5596176096,0.9417452434,-0.2752285828,-0.6665166593
12.5597176096,0.9323777281,-0.2392029182,-0.6931748086
12.5598176096,0.9215557635,-0.2027876933,-0.7187680689
12.5599176096,0.9093464320,-0.1660088360,-0.7433375947
12.5600000000,0.8982463494,-0.1355284988,-0.7627178492
12.5600505000,0.8908029312,-0.1168142090,-0.7739887208
12.5601176096,0.8804741357,-0.0918418424,-0.7886322919
12.5602176096,0.8642407255,-0.0545092523,-0.8097314719
12.5603176096,0.8467684421,-0.0171329745,-0.8296354664
12.5604176096,0.8280640378,0.0202243336,-0.8482883701
12.5605176096,0.8081490572,0.0576097441,-0.8657587999
12.5606176096,0.7870436286,0.0949349898,-0.8819786170
12.5607176096,0.7647336392,0.1320596719,-0.8967933098
12.5608176096,0.7412235566,0.1689971041,-0.9102206593
12.5609176096,0.7165722053,0.2057468478,-0.9223190519
12.5610000000,0.6954469088,0.2357759900,-0.9312228975
12.5610505000,0.6820312854,0.2539399368,-0.9359712210
12.5611176096,0.6638486484,0.2780055519,-0.9418541990
12.5612176096,0.6361049735,0.3136379299,-0.9497429021
12.5613176096,0.6074644366,0.3487813166,-0.9562457519
12.5614176096,0.5779590587,0.3833669994,-0.9613260569
12.5615176096,0.5475836131,0.4174582269,-0.9650418388
12.5616176096,0.5163907933,0.4509627666,-0.9673535586
12.5617176096,0.4844317053,0.4837138458,-0.9681455498
12.5618176096,0.4517037116,0.5157286611,-0.9674323714
12.5619176096,0.4182486799,0.5470323414,-0.9652810200
12.5620000000,0.3902158688,0.5721841174,-0.9623999850
12.5620505000,0.3728078129,0.5871205259,-0.9599283376
12.5621176096,0.3494544751,0.6067324154,-0.9561868893
12.5622176096,0.3142943633,0.6354129525,-0.9497073146
12.5623176096,0.2787114748,0.6631440970,-0.9418555706
12.5624176096,0.2427583742,0.6898611960,-0.9326195690
12.5625176096,0.2064038134,0.7156343502,-0.9220381623
12.5626176096,0.1697252966,0.7403809664,-0.9101062617
12.5627176096,0.1328316392,0.7639324854,-0.8967641233
12.5628176096,0.0957134710,0.7863074530,-0.8820209227
12.5629176096,0.0583895059,0.8075528637,-0.8659423684
12.5630000000,0.0275839649,0.8241216663,-0.8517056299
12.5630505000,0.0087510403,0.8336300839,-0.8423811230
12.5631176096,-0.0163286337,0.8458990768,-0.8295704419
12.5632176096,-0.0537196034,0.8634028007,-0.8096831961
12.5633176096,-0.0909971212,0.8796368496,-0.7886397272
12.5634176096,-0.1280958262,0.8945501429,-0.7664543155
12.5635176096,-0.1650683955,0.9082092909,-0.7431408941
12.5636176096,-0.2018239339,0.9205535307,-0.7187295955
12.5637176096,-0.2382119421,0.9314373781,-0.6932254348
12.5638176096,-0.2742471538,0.9408779882,-0.6666308332
12.5639176096,-0.3099367864,0.9489372863,-0.6390004987
12.5640000000,-0.3389730582,0.9544840745,-0.6155110150
12.5640505000,-0.3564541940,0.9571650003,-0.6007108051
12.5641176096,-0.3795626250,0.9602854010,-0.5807227748
12.5642176096,-0.4136719220,0.9640364554,-0.5503645322
12.5643176096,-0.4471484643,0.9663848350,-0.5192363695
12.5644176096,-0.4799237208,0.9673005411,-0.4873768191
12.5645176096,-0.5120640391,0.9668368588,-0.4547728185
12.5646176096,-0.5434785350,0.9649638332,-0.4214852970
12.5647176096,-0.5739972056,0.9615805229,-0.3875833161
12.5648176096,-0.6036379819,0.9567001514,-0.3530621683
12.5649176096,-0.6324329588,0.9503904290,-0.3179574691
12.5650000000,-0.6554204479,0.9441018360,-0.2886813869
12.5650505000,-0.6689734395,0.9395627465,-0.2705893059
12.5651176096,-0.6867050008,0.9330781412,-0.2463731392
12.5652176096,-0.7125058863,0.9225289289,-0.2100230415
12.5653176096,-0.7372481878,0.9106508636,-0.1734026746
12.5654176096,-0.7608702906,0.8974394311,-0.1365691393
12.5655176096,-0.7834424300,0.8829267150,-0.0994842839
12.5656176096,-0.8048871409,0.8671180055,-0.0622308635
12.5657176096,-0.8250399842,0.8499718128,-0.0249318274
12.5658176096,-0.8439194447,0.8314954633,0.0124239826
12.5659176096,-0.8615777640,0.8117524477,0.0498253175
12.5660000000,-0.8751302287,0.7945601147,0.0805701151
12.5660505000,-0.8827587553,0.7834729725,0.0992857839
12.5661176096,-0.8925017228,0.7683430373,0.1241586867
12.5662176096,-0.9061941112,0.7450542299,0.1611398824
12.5663176096,-0.9185582989,0.7207062540,0.1978520461
12.5664176096,-0.9295486517,0.6953207302,0.2342279226
12.5665176096,-0.9392289285,0.6689037877,0.2703251419
12.5666176096,-0.9475465203,0.6414952027,0.3060513188
12.5667176096,-0.9543668085,0.6131190814,0.3412477283
12.5668176096,-0.9597060995,0.5837757550,0.3759303456
12.5669176096,-0.9636290711,0.5535151083,0.4101139639
12.5670000000,-0.9657524190,0.5279577173,0.4377947028
12.5670505000,-0.9663342831,0.5119595264,0.4543747578
12.5671176096,-0.9666555701,0.4904180438,0.4762375274
12.5672176096,-0.9662257976,0.4578277555,0.5083980432
12.5673176096,-0.9643941104,0.4246040177,0.5397900938
12.5674176096,-0.9611375608,0.3907913890,0.5703461730
12.5675176096,-0.9565040154,0.3563691176,0.6001348989
12.5676176096,-0.9504734975,0.3214056186,0.6290678801
12.5677176096,-0.9429610782,0.2859870672,0.6569740121
12.5678176096,-0.9339784686,0.2501067320,0.6838717377
12.5679176096,-0.9235932289,0.2137935099,0.7097997201
12.5680000000,-0.9139789893,0.1836419469,0.7303370435
12.5680505000,-0.9074312373,0.1650930704,0.7423381679
12.5681176096,-0.8982872376,0.1403181580,0.7579690807
12.5682176096,-0.8838042762,0.1032344113,0.7805698660
12.5683176096,-0.8680523835,0.0660361513,0.8020162332
12.5684176096,-0.8510346622,0.0287843039,0.8222503594
12.5685176096,-0.8327760070,-0.0085657236,0.8413417317
12.5686176096,-0.8132920414,-0.0459269537,0.8592189962
12.5687176096,-0.7925600749,-0.0831638256,0.8757239016
12.5688176096,-0.7705854794,-0.1202891570,0.8908746375
12.5689176096,-0.7474287125,-0.1572993217,0.9047280352
12.5690000000,-0.7274989019,-0.1875983313,0.9150972344
12.5690505000,-0.7147896744,-0.2059624106,0.9207520861
12.5691176096,-0.6975321866,-0.2303171741,0.9278493618
12.5692176096,-0.6711367213,-0.2664257605,0.9375624828
12.5693176096,-0.6437923227,-0.3021132464,0.9459055701
12.5694176096,-0.6155276730,-0.3373113135,0.9528389875
12.5695176096,-0.5863409994,-0.3720818339,0.9584228344
12.5696176096,-0.5562812429,-0.4063320886,0.9626133326
12.5697176096,-0.5253913261,-0.4398971047,0.9652884319
12.5698176096,-0.4936694695,-0.4727939079,0.9664633784
12.5699176096,-0.4611600866,-0.5050446935,0.9662047812
12.5700000000,-0.4338569284,-0.5310244019,0.9648813313
12.5700505000,-0.4168623397,-0.5464965075,0.9633588483
12.5701176096,-0.3940387604,-0.5668408954,0.9608796568
12.5702176096,-0.3596268323,-0.5966515723,0.9562784057
12.5703176096,-0.3247257379,-0.6255678263,0.9502935652
12.5704176096,-0.2893855027,-0.6535240048,0.9429095085
12.5705176096,-0.2535779244,-0.6805901416,0.9341680670
12.5706176096,-0.2173780608,-0.7066814531,0.9240595149
12.5707176096,-0.1808881471,-0.7316278752,0.9125160234
12.5708176096,-0.1440994947,-0.7554481349,0.8995476306
12.5709176096,-0.1070338980,-0.7781869829,0.8852208819
12.5710000000,-0.0763854938,-0.7960191503,0.8724046452
12.5710505000,-0.0576127001,-0.8063195176,0.8639322187
12.5711176096,-0.0325900211,-0.8196559339,0.8522459560
12.5712176096,0.0047620082,-0.8387764913,0.8340144842
12.5713176096,0.0420715043,-0.8566613532,0.8145898499
12.5714176096,0.0792744718,-0.8732571921,0.7939827213
12.5715176096,0.1164214037,-0.8886318716,0.7722104690
12.5716176096,0.1534221831,-0.9027210586,0.7492988765
12.5717176096,0.1901303159,-0.9153746817,0.7252443669
12.5718176096,0.2265601338,-0.9266104035,0.7000502707
12.5719176096,0.2627156980,-0.9364889280,0.6737732310
12.5720000000,0.2921896380,-0.9435479854,0.6513583485
12.5720505000,0.3099723098,-0.9471602103,0.6371879014
12.5721176096,0.3335042065,-0.9515254072,0.6180212017
12.5722176096,0.3682885056,-0.9571413738,0.5888528692
12.5723176096,0.4025050559,-0.9613626854,0.5588576305
12.5724176096,0.4360853174,-0.9641561807,0.5280708644
12.5725176096,0.4690946402,-0.9655775314,0.4964828922
12.5726176096,0.5014411365,-0.9655923607,0.4641512252
12.5727176096,0.5329556421,-0.9640927376,0.4311370965
12.5728176096,0.5636560275,-0.9610926433,0.3974366168
12.5729176096,0.5935716240,-0.9566597689,0.3630881459
12.5730000000,0.6175263208,-0.9519094623,0.3343831424
12.5730505000,0.6316976177,-0.9483037821,0.3166061654
12.5731176096,0.6502700939,-0.9430579197,0.2927878267
12.5732176096,0.6773595610,-0.9343469182,0.2569873582
12.5733176096,0.7034399795,-0.9242879812,0.2208480026
12.5734176096,0.7284483540,-0.9128729822,0.1844246292
12.5735176096,0.7524552559,-0.9001371690,0.1476819140
12.5736176096,0.7753805848,-0.8860812132,0.1107006294
12.5737176096,0.7970574511,-0.8706552669,0.0735978168
12.5738176096,0.8175046295,-0.8538675497,0.0363629212
12.5739176096,0.8367723997,-0.8357827350,-0.0009896638
12.5740000000,0.8516785118,-0.8199283040,-0.0317502069
12.5740505000,0.8601506649,-0.8096393266,-0.0505113373
12.5741176096,0.8710276431,-0.7955598050,-0.0754678371
12.5742176096,0.8864316768,-0.7738120458,-0.1126196301
12.5743176096,0.9005343090,-0.7509617818,-0.1495725263
12.5744176096,0.9132873561,-0.7270271035,-0.1862602516
12.5745176096,0.9247561950,-0.7020176106,-0.2227385835
12.5746176096,0.9348843401,-0.6759689458,-0.2589153933
12.5747176096,0.9435317985,-0.6488967259,-0.2946350716
12.5748176096,0.9507154723,-0.6208021761,-0.3299132953
12.5749176096,0.9564991670,-0.5917373866,-0.3647617795
12.5750000000,0.9601628360,-0.5671209246,-0.3930419104
12.5750505000,0.9616891720,-0.5516683989,-0.4100207721
12.5751176096,0.9632702562,-0.5308347009,-0.4324355544
12.5752176096,0.9647226874,-0.4992619540,-0.4654607325
12.5753176096,0.9647733564,-0.4669945802,-0.4977787752
12.5754176096,0.9633959747,-0.4340742106,-0.5293217632
12.5755176096,0.9606410651,-0.4004833547,-0.5601577095
12.5756176096,0.9564841076,-0.3662873891,-0.5901967176
12.5757176096,0.9508326723,-0.3315651223,-0.6192675490
12.5758176096,0.9436992815,-0.2963105838,-0.6473886968
12.5759176096,0.9351518391,-0.2605555704,-0.6745962678
12.5760000000,0.9270376434,-0.2308100799,-0.6962275626
12.5760505000,0.9213960721,-0.2124744425,-0.7089216288
12.5761176096,0.9134520776,-0.1879610338,-0.7254910429
12.5762176096,0.9007446368,-0.1512223516,-0.7495222843
12.5763176096,0.8867417867,-0.1142991661,-0.7724426197
12.5764176096,0.8714429909,-0.0772505090,-0.7941924811
12.5765176096,0.8548764430,-0.0400343576,-0.8148420845
12.5766176096,0.8370532269,-0.0027361929,-0.8343170331
12.5767176096,0.8179421355,0.0345135817,-0.8524557163
12.5768176096,0.7975494453,0.0717272684,-0.8692767128
12.5769176096,0.7759371191,0.1088980773,-0.8848351956
12.5770000000,0.7572463766,0.1393848383,-0.8966312140
12.5770505000,0.7452717363,0.1578989923,-0.9031707277
12.5771176096,0.7289779485,0.1824763543,-0.9114543020
12.5772176096,0.7039901784,0.2189621362,-0.9229523137
12.5773176096,0.6780043027,0.2550953069,-0.9330996087
12.5774176096,0.6510456021,0.2908081317,-0.9418537329
12.5775176096,0.6231157568,0.3261609814,-0.9492767373
12.5776176096,0.5942598409,0.3610608739,-0.9553207139
12.5777176096,0.5645125030,0.3953450261,-0.9598575283
12.5778176096,0.5338728277,0.4290302685,-0.9629030953
12.5779176096,0.5023876703,0.4621358358,-0.9645235051
12.5780000000,0.4758806395,0.4888685999,-0.9647492386
12.5780505000,0.4593411921,0.5048314638,-0.9641726550
12.5781176096,0.4371035328,0.5258490676,-0.9629525996
12.5782176096,0.4035248523,0.5567026061,-0.9602274575
12.5783176096,0.3693924082,0.5867186334,-0.9561110408
12.5784176096,0.3347535636,0.6158306857,-0.9505842484
12.5785176096,0.2995832135,0.6441085826,-0.9436917953
12.5786176096,0.2639537911,0.6714655580,-0.9354193483
12.5787176096,0.2279607190,0.6977304520,-0.9256911702
12.5788176096,0.1915960055,0.7229221442,-0.9145181489
12.5789176096,0.1548844612,0.7470830645,-0.9019675248
12.5790000000,0.1244727407,0.7661219107,-0.8905946505
12.5790505000,0.1058090780,0.7771809795,-0.8829900566
12.5791176096,0.0809088760,0.7915414699,-0.8724503450
12.5792176096,0.0436938795,0.8122160684,-0.8559099471
12.5793176096,0.0064509241,0.8316919461,-0.8381428693
12.5794176096,-0.0307575289,0.8499136917,-0.8191561620
12.5795176096,-0.0679796858,0.8669502715,-0.7989705849
12.5796176096,-0.1051264272,0.8827339436,-0.7776075156
12.5797176096,-0.1420556076,0.8971104210,-0.7550548126
12.5798176096,-0.1787811306,0.9100978435,-0.7313167120
12.5799176096,-0.2153039115,0.9217555740,-0.7064516616
12.5800000000,-0.2451346001,0.9302966485,-0.6851620476
12.5800505000,-0.2631696892,0.9348234473,-0.6716537573
12.5801176096,-0.2870598764,0.9404123230,-0.6533524458
12.5802176096,-0.3224224722,0.9478640144,-0.6254415415
12.5803176096,-0.3572833229,0.9539326764,-0.5966493526
12.5804176096,-0.3915740702,0.9585820997,-0.5670080287
12.5805176096,-0.4253589232,0.9618702113,-0.5365112874
12.5806176096,-0.4585452183,0.9637583028,-0.5052130837
12.5807176096,-0.4909650389,0.9641317316,-0.4731666919
12.5808176096,-0.5226361590,0.9630052117,-0.4403690519
12.5809176096,-0.5535850985,0.9604462700,-0.4068611706
12.5810000000,-0.5784365678,0.9572347758,-0.3787982072
12.5810505000,-0.5931841284,0.9545646958,-0.3613805666
12.5811176096,-0.6125421979,0.9505617102,-0.3380195115
12.5812176096,-0.6408390890,0.9436975040,-0.3028584142
12.5813176096,-0.6681787383,0.9354699643,-0.2672912252
12.5814176096,-0.6944969554,0.9258674030,-0.2313704468
12.5815176096,-0.7198644846,0.9149281441,-0.1950636587
12.5816176096,-0.7441987914,0.9026482422,-0.1584494500
12.5817176096,-0.7673309512,0.8889696323,-0.1216386803
12.5818176096,-0.7892799890,0.8739014159,-0.0846214260
12.5819176096,-0.8100941223,0.8575093028,-0.0474151797
12.5820000000,-0.8263042165,0.8430239040,-0.0167196867
12.5820505000,-0.8355911676,0.8335538147,0.0020373537
12.5821176096,-0.8475647633,0.8205534069,0.0270113571
12.5822176096,-0.8646266771,0.8003916779,0.0642349999
12.5823176096,-0.8804171948,0.7790873291,0.1013298664
12.5824176096,-0.8948857391,0.7566548991,0.1382308407
12.5825176096,-0.9080991484,0.7331074318,0.1749917175
12.5826176096,-0.9199972039,0.7084763486,0.2115208561
12.5827176096,-0.9304348965,0.6827687548,0.2476661425
12.5828176096,-0.9394296911,0.6559867776,0.2834429142
12.5829176096,-0.9470443840,0.6281845914,0.3188597933
12.5830000000,-0.9522266950,0.6045661365,0.3476605593
12.5830505000,-0.9546860698,0.5896954344,0.3649906362
12.5831176096,-0.9575129126,0.5696185041,0.3878944092
12.5832176096,-0.9608289743,0.5391379751,0.4216909999
12.5833176096,-0.9627470937,0.5079039289,0.4548431656
12.5834176096,-0.9632377438,0.4759549764,0.4872827681
12.5835176096,-0.9623539836,0.4432769322,0.5190770521
12.5836176096,-0.9600668101,0.4099319686,0.5501348423
12.5837176096,-0.9562765355,0.3759913418,0.5802851945
12.5838176096,-0.9509964759,0.3414498704,0.6095466063
12.5839176096,-0.9442947294,0.3063421755,0.6379525547
12.5840000000,-0.9376899805,0.2770773370,0.6606126442
12.5840505000,-0.9329621737,0.2590011836,0.6739609908
12.5841176096,-0.9262294880,0.2348113005,0.6914181883
12.5842176096,-0.9153168078,0.1985110129,0.7168057957
12.5843176096,-0.9030858293,0.1619572526,0.7411285774
12.5844176096,-0.8895324086,0.1252070053,0.7643254040
12.5845176096,-0.8746879774,0.0882209257,0.7864670524
12.5846176096,-0.8585590487,0.0510827808,0.8074762686
12.5847176096,-0.8411059859,0.0139174948,0.8271884919
12.5848176096,-0.8223359746,-0.0232866767,0.8456226521
12.5849176096,-0.8023123468,-0.0605197982,0.8628321458
12.5850000000,-0.7848996903,-0.0911132243,0.8760129153
12.5850505000,-0.7736850701,-0.1097279355,0.8834130063
12.5851176096,-0.7583898975,-0.1344619762,0.8928518744
12.5852176096,-0.7348639455,-0.1712267239,0.9060906701
12.5853176096,-0.7102936997,-0.2077077407,0.9180014411
12.5854176096,-0.6847009947,-0.2438380639,0.9285390593
12.5855176096,-0.6580909725,-0.2796764131,0.9377673862
12.5856176096,-0.6305047224,-0.3151297762,0.9456344994
12.5857176096,-0.6019685354,-0.3500379685,0.9520065047
12.5858176096,-0.5724823852,-0.3844175786,0.9568999645
12.5859176096,-0.5420954682,-0.4182848408,0.9603803097
12.5860000000,-0.5164473850,-0.4456949940,0.9621423797
12.5860505000,-0.5004025765,-0.4621031042,0.9625056814
12.5861176096,-0.4788041692,-0.4837337975,0.9625379674
12.5862176096,-0.4461396936,-0.5155415114,0.9616812057
12.5863176096,-0.4128588013,-0.5465703661,0.9594291681
12.5864176096,-0.3790060770,-0.5767532833,0.9557593610
12.5865176096,-0.3445595871,-0.6061597037,0.9507192915
12.5866176096,-0.3095889555,-0.6347010920,0.9442900482
12.5867176096,-0.2741825531,-0.6622056212,0.9363881750
12.5868176096,-0.2383331239,-0.6886922843,0.9270254089
12.5869176096,-0.2020684436,-0.7142011010,0.9162695453
12.5870000000,-0.1719707311,-0.7343874830,0.9063582147
12.5870505000,-0.1534639208,-0.7461704214,0.8996343429
12.5871176096,-0.1287500552,-0.7615094716,0.8902595275
12.5872176096,-0.0917679074,-0.7836719763,0.8754398844
12.5873176096,-0.0546879302,-0.8046755658,0.8593634967
12.5874176096,-0.0175708832,-0.8244629191,0.8420338029
12.5875176096,0.0196290304,-0.8431039531,0.8234749234
12.5876176096,0.0568239105,-0.8605276794,0.8037037696
12.5877176096,0.0938763157,-0.8765759768,0.7826996618
12.5878176096,0.1307996796,-0.8912674384,0.7604677595
12.5879176096,0.1675917690,-0.9046599650,0.7370681967
12.5880000000,0.1976987881,-0.9146490894,0.7169503020
12.5880505000,0.2159373858,-0.9200714018,0.7041340166
12.5881176096,0.2401208948,-0.9268597054,0.6867388113
12.5882176096,0.2759652442,-0.9361131992,0.6601479557
12.5883176096,0.3113746393,-0.9439987911,0.6326241525
12.5884176096,0.3462810976,-0.9504773482,0.6041962513
12.5885176096,0.3807475391,-0.9556089372,0.5748613988
12.5886176096,0.4146807499,-0.9593506060,0.5446698568
12.5887176096,0.4479144744,-0.9615812786,0.5136668049
12.5888176096,0.4804663541,-0.9623163948,0.4818500413
12.5889176096,0.5123600453,-0.9616231832,0.4492631385
12.5890000000,0.5380366099,-0.9599466301,0.4219100209
12.5890505000,0.5533175329,-0.9582116194,0.4048940871
12.5891176096,0.5734046738,-0.9554520266,0.3820473534
12.5892176096,0.6028259191,-0.9504377983,0.3476118798
12.5893176096,0.6313438067,-0.9440484975,0.3127046915
12.5894176096,0.6588931410,-0.9362689292,0.2773757888
12.5895176096,0.6855446886,-0.9271404269,0.2415957389
12.5896176096,0.7112136773,-0.9166544326,0.2054407559
12.5897176096,0.7357295566,-0.9047448004,0.1690152444
12.5898176096,0.7591115768,-0.8914215208,0.1323099447
12.5899176096,0.7814058005,-0.8767512114,0.0953454115
12.5900000000,0.7988674568,-0.8636615481,0.0647940919
12.5900505000,0.8089386038,-0.8550283698,0.0460897666
12.5901176096,0.8219690276,-0.8431322069,0.0211631799
12.5902176096,0.8406313971,-0.8245962106,-0.0160351859
12.5903176096,0.8580554344,-0.8048807576,-0.0531746761
12.5904176096,0.8741883257,-0.7839968143,-0.0901915108
12.5905176096,0.8890982380,-0.7619608557,-0.1271373817
12.5906176096,0.9027213599,-0.7388000032,-0.1639213561
12.5907176096,0.9149080123,-0.7145128297,-0.2003951820
12.5908176096,0.9256762080,-0.6891023803,-0.2365738271
12.5909176096,0.9350876162,-0.6626248058,-0.2724628098
12.5910000000,0.9417630522,-0.6400576134,-0.3017054382
12.5910505000,0.9451416261,-0.6258026070,-0.3193390185
12.5911176096,0.9491969683,-0.6065284209,-0.3426685467
12.5912176096,0.9543532419,-0.5772103817,-0.3771428596
12.5913176096,0.9581189812,-0.5470823514,-0.4110366292
12.5914176096,0.9604615210,-0.5161798291,-0.4442816912
12.5915176096,0.9614363558,-0.4844919725,-0.4769443826
12.5916176096,0.9610100675,-0.4520776015,-0.5089324654
12.5917176096,0.9590759477,-0.4190002506,-0.5400756965
12.5918176096,0.9556481008,-0.3852555480,-0.5703925523
12.5919176096,0.9507946882,-0.3508808636,-0.5999138240
12.5920000000,0.9457044311,-0.3221685688,-0.6235358617
12.5920505000,0.9418952912,-0.3043965895,-0.6374987011
12.5921176096,0.9363816460,-0.2805902267,-0.6557914186
12.5922176096,0.9272776369,-0.2448187443,-0.6824588920
12.5923176096,0.9168360303,-0.2087260232,-0.7081100065
12.5924176096,0.9050491071,-0.1723668565,-0.7326822500
12.5925176096,0.8919514774,-0.1357046584,-0.7562468184
12.5926176096,0.8775450690,-0.0988212840,-0.7787237844
