All calculations,WEC
"Time in s","Power-Phasor, Active Power in MW"
11.2807176096,0.0072547374
11.2808176096,0.0071019450
11.2809176096,0.0069384549
11.2810000000,0.0067959392
11.2810505000,0.0079909656
11.2811176096,0.0079381584
11.2812176096,0.0078519994
11.2813176096,0.0077546787
11.2814176096,0.0076461835
11.2815176096,0.0075267337
11.2816176096,0.0073963521
11.2817176096,0.0072547370
11.2818176096,0.0071019445
11.2819176096,0.0069384544
11.2820000000,0.0067959385
11.2820505000,0.0079909655
11.2821176096,0.0079381584
11.2822176096,0.0078519993
11.2823176096,0.0077546785
11.2824176096,0.0076461833
11.2825176096,0.0075267334
11.2826176096,0.0073963518
11.2827176096,0.0072547366
11.2828176096,0.0071019440
11.2829176096,0.0069384538
11.2830000000,0.0067959379
11.2830505000,0.0079909655
11.2831176096,0.0079381583
11.2832176096,0.0078519992
11.2833176096,0.0077546784
11.2834176096,0.0076461831
11.2835176096,0.0075267331
11.2836176096,0.0073963515
11.2837176096,0.0072547362
11.2838176096,0.0071019435
11.2839176096,0.0069384533
11.2840000000,0.0067959373
11.2840505000,0.0079909654
11.2841176096,0.0079381582
11.2842176096,0.0078519990
11.2843176096,0.0077546782
11.2844176096,0.0076461829
11.2845176096,0.0075267328
11.2846176096,0.0073963511
11.2847176096,0.0072547358
11.2848176096,0.0071019431
11.2849176096,0.0069384527
11.2850000000,0.0067959367
11.2850505000,0.0079909654
11.2851176096,0.0079381581
11.2852176096,0.0078519989
11.2853176096,0.0077546780
11.2854176096,0.0076461827
11.2855176096,0.0075267326
11.2856176096,0.0073963508
11.2857176096,0.0072547354
11.2858176096,0.0071019426
11.2859176096,0.0069384521
11.2860000000,0.0067959360
11.2860505000,0.0079909653
11.2861176096,0.0079381580
11.2862176096,0.0078519988
11.2863176096,0.0077546778
11.2864176096,0.0076461824
11.2865176096,0.0075267323
11.2866176096,0.0073963504
11.2867176096,0.0072547350
11.2868176096,0.0071019421
11.2869176096,0.0069384516
11.2870000000,0.0067959354
11.2870505000,0.0079909652
11.2871176096,0.0079381580
11.2872176096,0.0078519987
11.2873176096,0.0077546777
11.2874176096,0.0076461822
11.2875176096,0.0075267320
11.2876176096,0.0073963501
11.2877176096,0.0072547346
11.2878176096,0.0071019416
11.2879176096,0.0069384510
11.2880000000,0.0067959348
11.2880505000,0.0079909652
11.2881176096,0.0079381579
11.2882176096,0.0078519986
11.2883176096,0.0077546775
11.2884176096,0.0076461820
11.2885176096,0.0075267317
11.2886176096,0.0073963498
11.2887176096,0.0072547342
11.2888176096,0.0071019412
11.2889176096,0.0069384505
11.2890000000,0.0067959342
11.2890505000,0.0079909651
11.2891176096,0.0079381578
11.2892176096,0.0078519984
11.2893176096,0.0077546773
11.2894176096,0.0076461818
11.2895176096,0.0075267315
11.2896176096,0.0073963494
11.2897176096,0.0072547338
11.2898176096,0.0071019407
11.2899176096,0.0069384499
11.2900000000,0.0067959336
11.2900505000,0.0079909651
11.2901176096,0.0079381577
11.2902176096,0.0078519983
11.2903176096,0.0077546772
11.2904176096,0.0076461816
11.2905176096,0.0075267312
11.2906176096,0.0073963491
11.2907176096,0.0072547334
11.2908176096,0.0071019402
11.2909176096,0.0069384494
11.2910000000,0.0067959329
11.2910505000,0.0079909650
11.2911176096,0.0079381576
11.2912176096,0.0078519982
11.2913176096,0.0077546770
11.2914176096,0.0076461814
11.2915176096,0.0075267309
11.2916176096,0.0073963487
11.2917176096,0.0072547330
11.2918176096,0.0071019397
11.2919176096,0.0069384488
11.2920000000,0.0067959323
11.2920505000,0.0079909650
11.2921176096,0.0079381576
11.2922176096,0.0078519981
11.2923176096,0.0077546768
11.2924176096,0.0076461811
11.2925176096,0.0075267306
11.2926176096,0.0073963484
11.2927176096,0.0072547326
11.2928176096,0.0071019393
11.2929176096,0.0069384483
11.2930000000,0.0067959317
11.2930505000,0.0079909649
11.2931176096,0.0079381575
11.2932176096,0.0078519980
11.2933176096,0.0077546767
11.2934176096,0.0076461809
11.2935176096,0.0075267304
11.2936176096,0.0073963481
11.2937176096,0.0072547322
11.2938176096,0.0071019388
11.2939176096,0.0069384477
11.2940000000,0.0067959311
11.2940505000,0.0079909648
11.2941176096,0.0079381574
11.2942176096,0.0078519978
11.2943176096,0.0077546765
11.2944176096,0.0076461807
11.2945176096,0.0075267301
11.2946176096,0.0073963477
11.2947176096,0.0072547318
11.2948176096,0.0071019383
11.2949176096,0.0069384472
11.2950000000,0.0067959304
11.2950505000,0.0079909648
11.2951176096,0.0079381573
11.2952176096,0.0078519977
11.2953176096,0.0077546763
11.2954176096,0.0076461805
11.2955176096,0.0075267298
11.2956176096,0.0073963474
11.2957176096,0.0072547314
11.2958176096,0.0071019378
11.2959176096,0.0069384466
11.2960000000,0.0067959298
11.2960505000,0.0079909647
11.2961176096,0.0079381572
11.2962176096,0.0078519976
11.2963176096,0.0077546762
11.2964176096,0.0076461803
11.2965176096,0.0075267296
11.2966176096,0.0073963471
11.2967176096,0.0072547310
11.2968176096,0.0071019374
11.2969176096,0.0069384461
11.2970000000,0.0067959292
11.2970505000,0.0079909647
11.2971176096,0.0079381571
11.2972176096,0.0078519975
11.2973176096,0.0077546760
11.2974176096,0.0076461801
11.2975176096,0.0075267293
11.2976176096,0.0073963467
11.2977176096,0.0072547306
11.2978176096,0.0071019369
11.2979176096,0.0069384455
11.2980000000,0.0067959286
11.2980505000,0.0079909646
11.2981176096,0.0079381571
11.2982176096,0.0078519973
11.2983176096,0.0077546758
11.2984176096,0.0076461798
11.2985176096,0.0075267290
11.2986176096,0.0073963464
11.2987176096,0.0072547302
11.2988176096,0.0071019364
11.2989176096,0.0069384449
11.2990000000,0.0067959280
11.2990505000,0.0079909645
11.2991176096,0.0079381570
11.2992176096,0.0078519972
11.2993176096,0.0077546757
11.2994176096,0.0076461796
11.2995176096,0.0075267287
11.2996176096,0.0073963461
11.2997176096,0.0072547298
11.2998176096,0.0071019359
11.2999176096,0.0069384444
11.3000000000,0.0067959273
11.3000505000,0.0079909645
11.3001176096,0.0079381569
11.3002176096,0.0078519971
11.3003176096,0.0077546755
11.3004176096,0.0076461794
11.3005176096,0.0075267285
11.3006176096,0.0073963457
11.3007176096,0.0072547294
11.3008176096,0.0071019355
11.3009176096,0.0069384438
11.3010000000,0.0067959267
11.3010505000,0.0079909644
11.3011176096,0.0079381568
11.3012176096,0.0078519970
11.3013176096,0.0077546753
11.3014176096,0.0076461792
11.3015176096,0.0075267282
11.3016176096,0.0073963454
11.3017176096,0.0072547290
11.3018176096,0.0071019350
11.3019176096,0.0069384433
11.3020000000,0.0067959261
11.3020505000,0.0079909644
11.3021176096,0.0079381567
11.3022176096,0.0078519969
11.3023176096,0.0077546752
11.3024176096,0.0076461790
11.3025176096,0.0075267279
11.3026176096,0.0073963451
11.3027176096,0.0072547286
11.3028176096,0.0071019345
11.3029176096,0.0069384428
11.3030000000,0.0067959255
11.3030505000,0.0079909643
11.3031176096,0.0079381567
11.3032176096,0.0078519967
11.3033176096,0.0077546750
11.3034176096,0.0076461788
11.3035176096,0.0075267276
11.3036176096,0.0073963447
11.3037176096,0.0072547282
11.3038176096,0.0071019340
11.3039176096,0.0069384422
11.3040000000,0.0067959249
11.3040505000,0.0079909643
11.3041176096,0.0079381566
11.3042176096,0.0078519966
11.3043176096,0.0077546748
11.3044176096,0.0076461785
11.3045176096,0.0075267274
11.3046176096,0.0073963444
11.3047176096,0.0072547277
11.3048176096,0.0071019336
11.3049176096,0.0069384416
11.3050000000,0.0067959243
11.3050505000,0.0079909642
11.3051176096,0.0079381565
11.3052176096,0.0078519965
11.3053176096,0.0077546747
11.3054176096,0.0076461783
11.3055176096,0.0075267271
11.3056176096,0.0073963441
11.3057176096,0.0072547273
11.3058176096,0.0071019331
11.3059176096,0.0069384411
11.3060000000,0.0067959236
11.3060505000,0.0079909641
11.3061176096,0.0079381564
11.3062176096,0.0078519964
11.3063176096,0.0077546745
11.3064176096,0.0076461781
11.3065176096,0.0075267268
11.3066176096,0.0073963437
11.3067176096,0.0072547270
11.3068176096,0.0071019326
11.3069176096,0.0069384406
11.3070000000,0.0067959230
11.3070505000,0.0079909641
11.3071176096,0.0079381563
11.3072176096,0.0078519963
11.3073176096,0.0077546744
11.3074176096,0.0076461779
11.3075176096,0.0075267266
11.3076176096,0.0073963434
11.3077176096,0.0072547266
11.3078176096,0.0071019322
11.3079176096,0.0069384400
11.3080000000,0.0067959224
11.3080505000,0.0079909640
11.3081176096,0.0079381563
11.3082176096,0.0078519961
11.3083176096,0.0077546742
11.3084176096,0.0076461777
11.3085176096,0.0075267263
11.3086176096,0.0073963431
11.3087176096,0.0072547262
11.3088176096,0.0071019317
11.3089176096,0.0069384395
11.3090000000,0.0067959218
11.3090505000,0.0079909640
11.3091176096,0.0079381562
11.3092176096,0.0078519960
11.3093176096,0.0077546740
11.3094176096,0.0076461774
11.3095176096,0.0075267260
11.3096176096,0.0073963427
11.3097176096,0.0072547257
11.3098176096,0.0071019312
11.3099176096,0.0069384389
11.3100000000,0.0067959212
11.3100505000,0.0079909639
11.3101176096,0.0079381561
11.3102176096,0.0078519959
11.3103176096,0.0077546738
11.3104176096,0.0076461772
11.3105176096,0.0075267257
11.3106176096,0.0073963424
11.3107176096,0.0072547253
11.3108176096,0.0071019307
11.3109176096,0.0069384384
11.3110000000,0.0067959206
11.3110505000,0.0079909639
11.3111176096,0.0079381560
11.3112176096,0.0078519958
11.3113176096,0.0077546737
11.3114176096,0.0076461770
11.3115176096,0.0075267255
11.3116176096,0.0073963421
11.3117176096,0.0072547250
11.3118176096,0.0071019303
11.3119176096,0.0069384378
11.3120000000,0.0067959200
11.3120505000,0.0079909638
11.3121176096,0.0079381559
11.3122176096,0.0078519957
11.3123176096,0.0077546735
11.3124176096,0.0076461768
11.3125176096,0.0075267252
11.3126176096,0.0073963417
11.3127176096,0.0072547246
11.3128176096,0.0071019298
11.3129176096,0.0069384373
11.3130000000,0.0067959194
11.3130505000,0.0079909638
11.3131176096,0.0079381559
11.3132176096,0.0078519955
11.3133176096,0.0077546734
11.3134176096,0.0076461766
11.3135176096,0.0075267249
11.3136176096,0.0073963414
11.3137176096,0.0072547242
11.3138176096,0.0071019293
11.3139176096,0.0069384367
11.3140000000,0.0067959188
11.3140505000,0.0079909637
11.3141176096,0.0079381558
11.3142176096,0.0078519954
11.3143176096,0.0077546732
11.3144176096,0.0076461764
11.3145176096,0.0075267246
11.3146176096,0.0073963411
11.3147176096,0.0072547238
11.3148176096,0.0071019289
11.3149176096,0.0069384362
11.3150000000,0.0067959181
11.3150505000,0.0079909636
11.3151176096,0.0079381557
11.3152176096,0.0078519953
11.3153176096,0.0077546730
11.3154176096,0.0076461761
11.3155176096,0.0075267244
11.3156176096,0.0073963407
11.3157176096,0.0072547234
11.3158176096,0.0071019284
11.3159176096,0.0069384356
11.3160000000,0.0067959175
11.3160505000,0.0079909636
11.3161176096,0.0079381556
11.3162176096,0.0078519952
11.3163176096,0.0077546729
11.3164176096,0.0076461760
11.3165176096,0.0075267241
11.3166176096,0.0073963404
11.3167176096,0.0072547230
11.3168176096,0.0071019279
11.3169176096,0.0069384351
11.3170000000,0.0067959169
11.3170505000,0.0079909635
11.3171176096,0.0079381555
11.3172176096,0.0078519951
11.3173176096,0.0077546727
11.3174176096,0.0076461757
11.3175176096,0.0075267239
11.3176176096,0.0073963401
11.3177176096,0.0072547226
11.3178176096,0.0071019275
11.3179176096,0.0069384346
11.3180000000,0.0067959163
11.3180505000,0.0079909635
11.3181176096,0.0079381555
11.3182176096,0.0078519949
11.3183176096,0.0077546725
11.3184176096,0.0076461755
11.3185176096,0.0075267236
11.3186176096,0.0073963397
11.3187176096,0.0072547222
11.3188176096,0.0071019270
11.3189176096,0.0069384340
11.3190000000,0.0067959157
11.3190505000,0.0079909634
11.3191176096,0.0079381554
11.3192176096,0.0078519948
11.3193176096,0.0077546724
11.3194176096,0.0076461753
11.3195176096,0.0075267233
11.3196176096,0.0073963394
11.3197176096,0.0072547218
11.3198176096,0.0071019265
11.3199176096,0.0069384335
11.3200000000,0.0067959151
11.3200505000,0.0079909634
11.3201176096,0.0079381553
11.3202176096,0.0078519947
11.3203176096,0.0077546722
11.3204176096,0.0076461751
11.3205176096,0.0075267230
11.3206176096,0.0073963391
11.3207176096,0.0072547214
11.3208176096,0.0071019260
11.3209176096,0.0069384329
11.3210000000,0.0067959145
11.3210505000,0.0079909633
11.3211176096,0.0079381552
11.3212176096,0.0078519946
11.3213176096,0.0077546720
11.3214176096,0.0076461749
11.3215176096,0.0075267228
11.3216176096,0.0073963388
11.3217176096,0.0072547210
11.3218176096,0.0071019256
11.3219176096,0.0069384324
11.3220000000,0.0067959139
11.3220505000,0.0079909633
11.3221176096,0.0079381551
11.3222176096,0.0078519945
11.3223176096,0.0077546719
11.3224176096,0.0076461747
11.3225176096,0.0075267225
11.3226176096,0.0073963384
11.3227176096,0.0072547206
11.3228176096,0.0071019251
11.3229176096,0.0069384319
11.3230000000,0.0067959133
11.3230505000,0.0079909632
11.3231176096,0.0079381551
11.3232176096,0.0078519944
11.3233176096,0.0077546717
11.3234176096,0.0076461745
11.3235176096,0.0075267222
11.3236176096,0.0073963381
11.3237176096,0.0072547202
11.3238176096,0.0071019247
11.3239176096,0.0069384313
11.3240000000,0.0067959126
11.3240505000,0.0079909631
11.3241176096,0.0079381550
11.3242176096,0.0078519942
11.3243176096,0.0077546715
11.3244176096,0.0076461742
11.3245176096,0.0075267220
11.3246176096,0.0073963378
11.3247176096,0.0072547198
11.3248176096,0.0071019242
11.3249176096,0.0069384307
11.3250000000,0.0067959120
11.3250505000,0.0079909631
11.3251176096,0.0079381549
11.3252176096,0.0078519941
11.3253176096,0.0077546714
11.3254176096,0.0076461740
11.3255176096,0.0075267217
11.3256176096,0.0073963374
11.3257176096,0.0072547194
11.3258176096,0.0071019237
11.3259176096,0.0069384302
11.3260000000,0.0067959114
11.3260505000,0.0079909630
11.3261176096,0.0079381548
11.3262176096,0.0078519940
11.3263176096,0.0077546712
11.3264176096,0.0076461738
11.3265176096,0.0075267214
11.3266176096,0.0073963371
11.3267176096,0.0072547190
11.3268176096,0.0071019233
11.3269176096,0.0069384297
11.3270000000,0.0067959108
11.3270505000,0.0079909630
11.3271176096,0.0079381547
11.3272176096,0.0078519939
11.3273176096,0.0077546711
11.3274176096,0.0076461736
11.3275176096,0.0075267212
11.3276176096,0.0073963368
11.3277176096,0.0072547186
11.3278176096,0.0071019228
11.3279176096,0.0069384291
11.3280000000,0.0067959102
11.3280505000,0.0079909629
11.3281176096,0.0079381546
11.3282176096,0.0078519938
11.3283176096,0.0077546709
11.3284176096,0.0076461734
11.3285176096,0.0075267209
11.3286176096,0.0073963365
11.3287176096,0.0072547182
11.3288176096,0.0071019223
11.3289176096,0.0069384286
11.3290000000,0.0067959096
11.3290505000,0.0079909628
11.3291176096,0.0079381546
11.3292176096,0.0078519936
11.3293176096,0.0077546707
11.3294176096,0.0076461732
11.3295176096,0.0075267206
11.3296176096,0.0073963361
11.3297176096,0.0072547178
11.3298176096,0.0071019219
11.3299176096,0.0069384280
11.3300000000,0.0067959090
11.3300505000,0.0079909628
11.3301176096,0.0079381545
11.3302176096,0.0078519935
11.3303176096,0.0077546705
11.3304176096,0.0076461729
11.3305176096,0.0075267203
11.3306176096,0.0073963358
11.3307176096,0.0072547174
11.3308176096,0.0071019214
11.3309176096,0.0069384275
11.3310000000,0.0067959084
11.3310505000,0.0079909627
11.3311176096,0.0079381544
11.3312176096,0.0078519934
11.3313176096,0.0077546704
11.3314176096,0.0076461728
11.3315176096,0.0075267201
11.3316176096,0.0073963355
11.3317176096,0.0072547170
11.3318176096,0.0071019209
11.3319176096,0.0069384270
11.3320000000,0.0067959078
11.3320505000,0.0079909627
11.3321176096,0.0079381543
11.3322176096,0.0078519933
11.3323176096,0.0077546702
11.3324176096,0.0076461725
11.3325176096,0.0075267198
11.3326176096,0.0073963351
11.3327176096,0.0072547167
11.3328176096,0.0071019205
11.3329176096,0.0069384264
11.3330000000,0.0067959072
11.3330505000,0.0079909626
11.3331176096,0.0079381543
11.3332176096,0.0078519932
11.3333176096,0.0077546701
11.3334176096,0.0076461723
11.3335176096,0.0075267196
11.3336176096,0.0073963348
11.3337176096,0.0072547163
11.3338176096,0.0071019200
11.3339176096,0.0069384259
11.3340000000,0.0067959066
11.3340505000,0.0079909626
11.3341176096,0.0079381542
11.3342176096,0.0078519930
11.3343176096,0.0077546699
11.3344176096,0.0076461721
11.3345176096,0.0075267193
11.3346176096,0.0073963345
11.3347176096,0.0072547159
11.3348176096,0.0071019195
11.3349176096,0.0069384253
11.3350000000,0.0067959060
11.3350505000,0.0079909625
11.3351176096,0.0079381541
11.3352176096,0.0078519929
11.3353176096,0.0077546697
11.3354176096,0.0076461719
11.3355176096,0.0075267190
11.3356176096,0.0073963341
11.3357176096,0.0072547155
11.3358176096,0.0071019191
11.3359176096,0.0069384248
11.3360000000,0.0067959054
11.3360505000,0.0079909625
11.3361176096,0.0079381540
11.3362176096,0.0078519928
11.3363176096,0.0077546696
11.3364176096,0.0076461717
11.3365176096,0.0075267188
11.3366176096,0.0073963338
11.3367176096,0.0072547151
11.3368176096,0.0071019186
11.3369176096,0.0069384243
11.3370000000,0.0067959048
11.3370505000,0.0079909624
11.3371176096,0.0079381539
11.3372176096,0.0078519927
11.3373176096,0.0077546694
11.3374176096,0.0076461715
11.3375176096,0.0075267185
11.3376176096,0.0073963335
11.3377176096,0.0072547147
11.3378176096,0.0071019182
11.3379176096,0.0069384237
11.3380000000,0.0067959042
11.3380505000,0.0079909623
11.3381176096,0.0079381539
11.3382176096,0.0078519926
11.3383176096,0.0077546693
11.3384176096,0.0076461713
11.3385176096,0.0075267182
11.3386176096,0.0073963332
11.3387176096,0.0072547143
11.3388176096,0.0071019177
11.3389176096,0.0069384232
11.3390000000,0.0067959036
11.3390505000,0.0079909623
11.3391176096,0.0079381538
11.3392176096,0.0078519924
11.3393176096,0.0077546691
11.3394176096,0.0076461710
11.3395176096,0.0075267179
11.3396176096,0.0073963328
11.3397176096,0.0072547139
11.3398176096,0.0071019172
11.3399176096,0.0069384227
11.3400000000,0.0067959030
11.3400505000,0.0079909622
11.3401176096,0.0079381537
11.3402176096,0.0078519923
11.3403176096,0.0077546689
11.3404176096,0.0076461708
11.3405176096,0.0075267177
11.3406176096,0.0073963325
11.3407176096,0.0072547135
11.3408176096,0.0071019168
11.3409176096,0.0069384221
11.3410000000,0.0067959024
11.3410505000,0.0079909622
11.3411176096,0.0079381536
11.3412176096,0.0078519922
11.3413176096,0.0077546688
11.3414176096,0.0076461706
11.3415176096,0.0075267174
11.3416176096,0.0073963322
11.3417176096,0.0072547131
11.3418176096,0.0071019163
11.3419176096,0.0069384216
11.3420000000,0.0067959018
11.3420505000,0.0079909621
11.3421176096,0.0079381535
11.3422176096,0.0078519921
11.3423176096,0.0077546686
11.3424176096,0.0076461704
11.3425176096,0.0075267172
11.3426176096,0.0073963319
11.3427176096,0.0072547127
11.3428176096,0.0071019159
11.3429176096,0.0069384211
11.3430000000,0.0067959012
11.3430505000,0.0079909621
11.3431176096,0.0079381535
11.3432176096,0.0078519920
11.3433176096,0.0077546684
11.3434176096,0.0076461702
11.3435176096,0.0075267169
11.3436176096,0.0073963315
11.3437176096,0.0072547123
11.3438176096,0.0071019154
11.3439176096,0.0069384205
11.3440000000,0.0067959005
11.3440505000,0.0079909620
11.3441176096,0.0079381534
11.3442176096,0.0078519919
11.3443176096,0.0077546683
11.3444176096,0.0076461700
11.3445176096,0.0075267166
11.3446176096,0.0073963312
11.3447176096,0.0072547120
11.3448176096,0.0071019149
11.3449176096,0.0069384200
11.3450000000,0.0067959000
11.3450505000,0.0079909620
11.3451176096,0.0079381533
11.3452176096,0.0078519917
11.3453176096,0.0077546681
11.3454176096,0.0076461698
11.3455176096,0.0075267164
11.3456176096,0.0073963309
11.3457176096,0.0072547116
11.3458176096,0.0071019145
11.3459176096,0.0069384195
11.3460000000,0.0067958994
11.3460505000,0.0079909619
11.3461176096,0.0079381532
11.3462176096,0.0078519916
11.3463176096,0.0077546680
11.3464176096,0.0076461696
11.3465176096,0.0075267161
11.3466176096,0.0073963306
11.3467176096,0.0072547112
11.3468176096,0.0071019140
11.3469176096,0.0069384189
11.3470000000,0.0067958987
11.3470505000,0.0079909618
11.3471176096,0.0079381531
11.3472176096,0.0078519915
11.3473176096,0.0077546678
11.3474176096,0.0076461693
11.3475176096,0.0075267158
11.3476176096,0.0073963302
11.3477176096,0.0072547108
11.3478176096,0.0071019136
11.3479176096,0.0069384184
11.3480000000,0.0067958981
11.3480505000,0.0079909618
11.3481176096,0.0079381531
11.3482176096,0.0078519914
11.3483176096,0.0077546676
11.3484176096,0.0076461692
11.3485176096,0.0075267156
11.3486176096,0.0073963299
11.3487176096,0.0072547104
11.3488176096,0.0071019131
11.3489176096,0.0069384179
11.3490000000,0.0067958976
11.3490505000,0.0079909617
11.3491176096,0.0079381530
11.3492176096,0.0078519913
11.3493176096,0.0077546675
11.3494176096,0.0076461689
11.3495176096,0.0075267153
11.3496176096,0.0073963296
11.3497176096,0.0072547100
11.3498176096,0.0071019127
11.3499176096,0.0069384173
11.3500000000,0.0067958970
11.3500505000,0.0079909617
11.3501176096,0.0079381529
11.3502176096,0.0078519912
11.3503176096,0.0077546673
11.3504176096,0.0076461687
11.3505176096,0.0075267150
11.3506176096,0.0073963293
11.3507176096,0.0072547096
11.3508176096,0.0071019122
11.3509176096,0.0069384168
11.3510000000,0.0067958964
11.3510505000,0.0079909616
11.3511176096,0.0079381528
11.3512176096,0.0078519910
11.3513176096,0.0077546671
11.3514176096,0.0076461685
11.3515176096,0.0075267148
11.3516176096,0.0073963289
11.3517176096,0.0072547092
11.3518176096,0.0071019117
11.3519176096,0.0069384162
11.3520000000,0.0067958957
11.3520505000,0.0079909616
11.3521176096,0.0079381527
11.3522176096,0.0078519909
11.3523176096,0.0077546670
11.3524176096,0.0076461683
11.3525176096,0.0075267145
11.3526176096,0.0073963286
11.3527176096,0.0072547088
11.3528176096,0.0071019113
11.3529176096,0.0069384157
11.3530000000,0.0067958951
11.3530505000,0.0079909615
11.3531176096,0.0079381527
11.3532176096,0.0078519908
11.3533176096,0.0077546668
11.3534176096,0.0076461681
11.3535176096,0.0075267142
11.3536176096,0.0073963283
11.3537176096,0.0072547084
11.3538176096,0.0071019108
11.3539176096,0.0069384152
11.3540000000,0.0067958946
11.3540505000,0.0079909615
11.3541176096,0.0079381526
11.3542176096,0.0078519907
11.3543176096,0.0077546667
11.3544176096,0.0076461679
11.3545176096,0.0075267140
11.3546176096,0.0073963280
11.3547176096,0.0072547081
11.3548176096,0.0071019104
11.3549176096,0.0069384147
11.3550000000,0.0067958940
11.3550505000,0.0079909614
11.3551176096,0.0079381525
11.3552176096,0.0078519906
11.3553176096,0.0077546665
11.3554176096,0.0076461677
11.3555176096,0.0075267137
11.3556176096,0.0073963277
11.3557176096,0.0072547077
11.3558176096,0.0071019099
11.3559176096,0.0069384141
11.3560000000,0.0067958934
11.3560505000,0.0079909613
11.3561176096,0.0079381524
11.3562176096,0.0078519905
11.3563176096,0.0077546663
11.3564176096,0.0076461675
11.3565176096,0.0075267135
11.3566176096,0.0073963273
11.3567176096,0.0072547073
11.3568176096,0.0071019094
11.3569176096,0.0069384136
11.3570000000,0.0067958928
11.3570505000,0.0079909613
11.3571176096,0.0079381524
11.3572176096,0.0078519903
11.3573176096,0.0077546662
11.3574176096,0.0076461672
11.3575176096,0.0075267132
11.3576176096,0.0073963270
11.3577176096,0.0072547069
11.3578176096,0.0071019090
11.3579176096,0.0069384130
11.3580000000,0.0067958922
11.3580505000,0.0079909612
11.3581176096,0.0079381523
11.3582176096,0.0078519902
11.3583176096,0.0077546660
11.3584176096,0.0076461671
11.3585176096,0.0075267129
11.3586176096,0.0073963267
11.3587176096,0.0072547065
11.3588176096,0.0071019085
11.3589176096,0.0069384125
11.3590000000,0.0067958916
11.3590505000,0.0079909612
11.3591176096,0.0079381522
11.3592176096,0.0078519901
11.3593176096,0.0077546659
11.3594176096,0.0076461669
11.3595176096,0.0075267127
11.3596176096,0.0073963264
11.3597176096,0.0072547061
11.3598176096,0.0071019081
11.3599176096,0.0069384120
11.3600000000,0.0067958910
11.3600505000,0.0079909611
11.3601176096,0.0079381521
11.3602176096,0.0078519900
11.3603176096,0.0077546657
11.3604176096,0.0076461666
11.3605176096,0.0075267124
11.3606176096,0.0073963260
11.3607176096,0.0072547057
11.3608176096,0.0071019076
11.3609176096,0.0069384115
11.3610000000,0.0067958904
11.3610505000,0.0079909611
11.3611176096,0.0079381520
11.3612176096,0.0078519899
11.3613176096,0.0077546655
11.3614176096,0.0076461664
11.3615176096,0.0075267121
11.3616176096,0.0073963257
11.3617176096,0.0072547053
11.3618176096,0.0071019072
11.3619176096,0.0069384109
11.3620000000,0.0067958898
11.3620505000,0.0079909610
11.3621176096,0.0079381520
11.3622176096,0.0078519897
11.3623176096,0.0077546654
11.3624176096,0.0076461662
11.3625176096,0.0075267119
11.3626176096,0.0073963254
11.3627176096,0.0072547050
11.3628176096,0.0071019067
11.3629176096,0.0069384104
11.3630000000,0.0067958892
11.3630505000,0.0079909610
11.3631176096,0.0079381519
11.3632176096,0.0078519897
11.3633176096,0.0077546652
11.3634176096,0.0076461660
11.3635176096,0.0075267116
11.3636176096,0.0073963251
11.3637176096,0.0072547046
11.3638176096,0.0071019063
11.3639176096,0.0069384099
11.3640000000,0.0067958886
11.3640505000,0.0079909609
11.3641176096,0.0079381518
11.3642176096,0.0078519895
11.3643176096,0.0077546651
11.3644176096,0.0076461658
11.3645176096,0.0075267114
11.3646176096,0.0073963248
11.3647176096,0.0072547042
11.3648176096,0.0071019058
11.3649176096,0.0069384094
11.3650000000,0.0067958880
11.3650505000,0.0079909609
11.3651176096,0.0079381517
11.3652176096,0.0078519894
11.3653176096,0.0077546649
11.3654176096,0.0076461656
11.3655176096,0.0075267111
11.3656176096,0.0073963244
11.3657176096,0.0072547038
11.3658176096,0.0071019054
11.3659176096,0.0069384088
11.3660000000,0.0067958874
11.3660505000,0.0079909608
11.3661176096,0.0079381517
11.3662176096,0.0078519893
11.3663176096,0.0077546647
11.3664176096,0.0076461654
11.3665176096,0.0075267108
11.3666176096,0.0073963241
11.3667176096,0.0072547034
11.3668176096,0.0071019049
11.3669176096,0.0069384083
11.3670000000,0.0067958868
11.3670505000,0.0079909607
11.3671176096,0.0079381516
11.3672176096,0.0078519892
11.3673176096,0.0077546646
11.3674176096,0.0076461652
11.3675176096,0.0075267106
11.3676176096,0.0073963238
11.3677176096,0.0072547030
11.3678176096,0.0071019044
11.3679176096,0.0069384078
11.3680000000,0.0067958862
11.3680505000,0.0079909607
11.3681176096,0.0079381515
11.3682176096,0.0078519891
11.3683176096,0.0077546644
11.3684176096,0.0076461650
11.3685176096,0.0075267103
11.3686176096,0.0073963235
11.3687176096,0.0072547027
11.3688176096,0.0071019040
11.3689176096,0.0069384072
11.3690000000,0.0067958857
11.3690505000,0.0079909606
11.3691176096,0.0079381514
11.3692176096,0.0078519890
11.3693176096,0.0077546643
11.3694176096,0.0076461648
11.3695176096,0.0075267101
11.3696176096,0.0073963232
11.3697176096,0.0072547023
11.3698176096,0.0071019035
11.3699176096,0.0069384067
11.3700000000,0.0067958851
11.3700505000,0.0079909606
11.3701176096,0.0079381514
11.3702176096,0.0078519888
11.3703176096,0.0077546641
11.3704176096,0.0076461646
11.3705176096,0.0075267098
11.3706176096,0.0073963228
11.3707176096,0.0072547019
11.3708176096,0.0071019031
11.3709176096,0.0069384062
11.3710000000,0.0067958845
11.3710505000,0.0079909605
11.3711176096,0.0079381513
11.3712176096,0.0078519887
