time,p,q,v_a,v_b,v_c,i_a,i_b,i_c,p_kw,q_kw
14.095,0.0067,0.0047,0.9813,-0.379,-0.6023,0.051141277083,-0.029417766944,-0.021723510138,6.7,4.7
14.096,0.0067,0.0047,0.8583,-0.0021,-0.8561,0.048976091249,-0.011175156275,-0.037800934975,6.7,4.7
14.097,0.0067,0.0047,0.6058,0.3751,-0.9808,0.039426752705,0.008751145676,-0.048177898381,6.7,4.7
14.098,0.0067,0.0047,0.2619,0.6957,-0.9577,0.023933450929,0.027356665592,-0.051290116521,6.7,4.7
14.099,0.0067,0.0047,-0.1215,0.9115,-0.7901,0.004832533586,0.041836175052,-0.046668708638,6.7,4.7
14.1,0.0067,0.0047,-0.4866,0.9899,-0.5033,-0.014995773952,0.050006666574,-0.035010892622,6.7,4.7
14.101,0.0067,0.0047,-0.7783,0.919,-0.1407,-0.032561691012,0.050636515098,-0.018074824087,6.7,4.7
14.102,0.0067,0.0047,-0.9527,0.7095,0.2432,-0.045216693433,0.043631139166,0.001585554267,6.7,4.7
14.103,0.0067,0.0047,-0.9835,0.393,0.5905,-0.051052830385,0.03004722305,0.021005607335,6.7,4.7
14.104,0.0067,0.0047,-0.8659,0.0172,0.8487,-0.049190409321,0.011933385543,0.037257023778,6.7,4.7
14.105,0.0067,0.0047,-0.6178,-0.3612,0.979,-0.039910649007,-0.007978749406,0.047889398413,6.7,4.7
14.106,0.0067,0.0047,-0.2764,-0.6852,0.9616,-0.024613234739,-0.026686503078,0.051299737818,6.7,4.7
14.107,0.0067,0.0047,0.1066,-0.9058,0.7992,-0.005605208058,-0.041368925802,0.04697413386,6.7,4.7
14.108,0.0067,0.0047,0.4736,-0.9899,0.5163,0.0142469194,-0.049812146952,0.035565227552,6.7,4.7
14.109,0.0067,0.0047,0.7692,-0.9247,0.1555,0.03194942145,-0.050743220309,0.018793798859,6.7,4.7
14.11,0.0067,0.0047,0.9488,-0.72,-0.2288,0.044832839813,-0.044022092587,-0.000810747227,6.7,4.7
14.111,0.0067,0.0047,0.9853,-0.4067,-0.5786,0.05095455032,-0.030662687213,-0.020291863108,6.7,4.7
14.112,0.0067,0.0047,0.8733,-0.0321,-0.8412,0.049391678837,-0.01267996012,-0.036711718717,6.7,4.7
14.113,0.0067,0.0047,0.6295,0.3474,-0.9769,0.040380250982,0.007213966387,-0.047594217369,6.7,4.7
14.114,0.0067,0.0047,0.2908,0.6745,-0.9653,0.025279600625,0.026018810768,-0.051298411393,6.7,4.7
14.115,0.0067,0.0047,-0.0919,0.9,-0.8081,0.006367351123,0.040898630464,-0.047265981587,6.7,4.7
14.116,0.0067,0.0047,-0.4606,0.9897,-0.529,-0.013504115039,0.049609526139,-0.0361054111,6.7,4.7
14.117,0.0067,0.0047,-0.76,0.9301,-0.1701,-0.031337842407,0.050838024927,-0.01950018252,6.7,4.7
14.118,0.0067,0.0047,-0.9447,0.7303,0.2144,-0.044444274024,0.044399152303,4.5121721e-05,6.7,4.7
14.119,0.0067,0.0047,-0.9869,0.4203,0.5667,-0.050846886856,0.031264330602,0.019582556254,6.7,4.7
14.12,0.0067,0.0047,-0.8803,0.0468,0.8335,-0.049580299274,0.013414855431,0.036165443843,6.7,4.7
14.121,0.0067,0.0047,-0.6409,-0.3337,0.9746,-0.040835853532,-0.006456957668,0.0472928112,6.7,4.7
14.122,0.0067,0.0047,-0.3048,-0.6639,0.9687,-0.025932729379,-0.025353849668,0.051286579047,6.7,4.7
14.123,0.0067,0.0047,0.0773,-0.894,0.8167,-0.007118970521,-0.040425674097,0.047544644619,6.7,4.7
14.124,0.0067,0.0047,0.4477,-0.9892,0.5415,0.012767585715,-0.049399281657,0.036631695942,6.7,4.7
14.125,0.0067,0.0047,0.7507,-0.9353,0.1846,0.030727357687,-0.050921388748,0.020194031061,6.7,4.7
14.126,0.0067,0.0047,0.9404,-0.7402,-0.2002,0.044051466094,-0.044762685952,0.000711219857,6.7,4.7
14.127,0.0067,0.0047,0.9883,-0.4335,-0.5548,0.050730317746,-0.031852405989,-0.018877911757,6.7,4.7
14.128,0.0067,0.0047,0.8871,-0.0614,-0.8257,0.049756715203,-0.014138154328,-0.035618560875,6.7,4.7
14.129,0.0067,0.0047,0.6521,0.32,-0.9721,0.041277781064,0.005707867411,-0.046985648474,6.7,4.7
14.13,0.0067,0.0047,0.3187,0.6532,-0.9719,0.026572761277,0.024691951053,-0.051264712329,6.7,4.7
14.131,0.0067,0.0047,-0.0628,0.8878,-0.825,0.007860043909,0.039950473195,-0.047810517104,6.7,4.7
14.132,0.0067,0.0047,-0.4349,0.9885,-0.5537,-0.012037483884,0.049181855077,-0.037144371193,6.7,4.7
14.133,0.0067,0.0047,-0.7413,0.9401,-0.1988,-0.030118258815,0.050993741925,-0.02087548311,6.7,4.7
14.134,0.0067,0.0047,-0.936,0.7499,0.1861,-0.043654826658,0.045113039686,-0.001458213029,6.7,4.7
14.135,0.0067,0.0047,-0.9894,0.4465,0.5429,-0.050605289501,0.032427110532,0.018178178969,6.7,4.7
14.136,0.0067,0.0047,-0.8936,0.0758,0.8179,-0.049921332067,0.014849901551,0.035071430515,6.7,4.7
14.137,0.0067,0.0047,-0.663,-0.3065,0.9694,-0.041706358619,-0.004966791021,0.04667314964,6.7,4.7
14.138,0.0067,0.0047,-0.3323,-0.6425,0.9748,-0.027199891192,-0.024033364565,0.051233255756,6.7,4.7
14.139,0.0067,0.0047,0.0485,-0.8815,0.833,-0.008590577037,-0.039473421496,0.048063998533,6.7,4.7
14.14,0.0067,0.0047,0.422,-0.9876,0.5656,0.011313997764,-0.048957713474,0.037643715711,6.7,4.7
14.141,0.0067,0.0047,0.7319,-0.9447,0.2128,0.029510877247,-0.051055543434,0.021544666187,6.7,4.7
14.142,0.0067,0.0047,0.9314,-0.7593,-0.1721,0.043254780018,-0.045450607013,0.002195826995,6.7,4.7
14.143,0.0067,0.0047,0.9903,-0.4593,-0.531,0.050472273457,-0.032988713908,-0.017483559548,6.7,4.7
14.144,0.0067,0.0047,0.8998,-0.0899,-0.8099,0.050074596809,-0.015550184821,-0.034524411988,6.7,4.7
14.145,0.0067,0.0047,0.6736,0.293,-0.9666,0.042121930309,0.004233835728,-0.046355766037,6.7,4.7
14.146,0.0067,0.0047,0.3457,0.6317,-0.9774,0.027814317702,0.023378353343,-0.051192671045,6.7,4.7
14.147,0.0067,0.0047,-0.0344,0.8751,-0.8408,0.009310609745,0.038994888943,-0.048305498688,6.7,4.7
14.148,0.0067,0.0047,-0.4093,0.9865,-0.5772,-0.01059725526,0.048727287915,-0.038130032655,6.7,4.7
14.149,0.0067,0.0047,-0.7224,0.9491,-0.2266,-0.028905497849,0.051107222785,-0.022201724936,6.7,4.7
14.15,0.0067,0.0047,-0.9266,0.7684,0.1582,-0.042851717726,0.045775745348,-0.002924027622,6.7,4.7
14.151,0.0067,0.0047,-0.991,0.4718,0.5192,-0.050331700136,0.033537452578,0.016794247559,6.7,4.7
14.152,0.0067,0.0047,-0.9058,0.104,0.8018,-0.050216918355,0.016239092521,0.033977825834,6.7,4.7
14.153,0.0067,0.0047,-0.6839,-0.2796,0.9635,-0.042524824405,-0.003509082774,0.046033907179,6.7,4.7
14.154,0.0067,0.0047,-0.3589,-0.6209,0.9798,-0.028416227458,-0.022727170433,0.051143397891,6.7,4.7
14.155,0.0067,0.0047,0.0204,-0.8686,0.8482,-0.010020149698,-0.038515262032,0.04853541173,6.7,4.7
14.156,0.0067,0.0047,0.3966,-0.9852,0.5886,0.009887426143,-0.048491031958,0.038603605815,6.7,4.7
14.157,0.0067,0.0047,0.7129,-0.9531,0.2402,0.028302441167,-0.051149230056,0.022846788889,6.7,4.7
14.158,0.0067,0.0047,0.9217,-0.7772,-0.1445,0.042446067105,-0.046088831567,0.003642764461,6.7,4.7
14.159,0.0067,0.0047,0.9914,-0.484,-0.5073,0.050184038247,-0.034073567681,-0.016110470566,6.7,4.7
14.16,0.0067,0.0047,0.9115,-0.1178,-0.7937,0.050348730918,-0.016916692767,-0.033432038151,6.7,4.7
14.161,0.0067,0.0047,0.694,0.2663,-0.9603,0.042915379484,0.002792632622,-0.045708012106,6.7,4.7
14.162,0.0067,0.0047,0.3718,0.6101,-0.9819,0.029005829303,0.022080056666,-0.051085885969,6.7,4.7
14.163,0.0067,0.0047,-0.0066,0.862,-0.8554,0.010719256111,0.038034888822,-0.048754144933,6.7,4.7
14.164,0.0067,0.0047,-0.3839,0.9837,-0.5998,-0.009184607456,0.048249357757,-0.039064750301,6.7,4.7
14.165,0.0067,0.0047,-0.7033,0.957,-0.2536,-0.027701942669,0.051181987438,-0.023480044769,6.7,4.7
14.166,0.0067,0.0047,-0.9166,0.7858,0.1308,-0.042038166266,0.046390247071,-0.004352080805,6.7,4.7
14.167,0.0067,0.0047,-0.9916,0.4961,0.4955,-0.050029687514,0.034597356388,0.015432331126,6.7,4.7
14.168,0.0067,0.0047,-0.9169,0.1314,0.7855,-0.050470448648,0.017583159561,0.032887289087,6.7,4.7
14.169,0.0067,0.0047,-0.7038,-0.2531,0.9569,-0.043293965233,-0.00208447014,0.045378435373,6.7,4.7
14.17,0.0067,0.0047,-0.3845,-0.5994,0.9838,-0.029583385435,-0.021437167438,0.051020552873,6.7,4.7
14.171,0.0067,0.0047,-0.0071,-0.8552,0.8623,-0.011408039708,-0.037554071134,0.048962110842,6.7,4.7
14.172,0.0067,0.0047,0.3713,-0.982,0.6106,0.008488857503,-0.048002665705,0.039513808202,6.7,4.7
14.173,0.0067,0.0047,0.6937,-0.9605,0.2668,0.027104225516,-0.051205932463,0.024101706947,6.7,4.7
14.174,0.0067,0.0047,0.9114,-0.7941,-0.1173,0.041628372308,-0.046680393837,0.005052021529,6.7,4.7
14.175,0.0067,0.0047,0.9916,-0.5078,-0.4838,0.049869079121,-0.035109115314,-0.014759963806,6.7,4.7
14.176,0.0067,0.0047,0.922,-0.1449,-0.7772,0.050582502718,-0.018238636449,-0.032343866269,6.7,4.7
14.177,0.0067,0.0047,0.7133,0.24,-0.9533,0.043660944463,0.001384620703,-0.045045565165,6.7,4.7
14.178,0.0067,0.0047,0.3969,0.5886,-0.9855,0.030149137868,0.020798687112,-0.05094782498,6.7,4.7
14.179,0.0067,0.0047,0.0206,0.8483,-0.869,0.012086587428,0.037073121436,-0.049159708864,6.7,4.7
14.18,0.0067,0.0047,-0.3588,0.9801,-0.6212,-0.007800253896,0.047751345171,-0.039951091275,6.7,4.7
14.181,0.0067,0.0047,-0.6841,0.9638,-0.2798,-0.026509512624,0.051221469168,-0.024711956544,6.7,4.7
14.182,0.0067,0.0047,-0.9061,0.8021,0.104,-0.041217014428,0.046959631885,-0.005742617458,6.7,4.7
14.183,0.0067,0.0047,-0.9913,0.5193,0.472,-0.04970259979,0.035609111196,0.014093488594,6.7,4.7
14.184,0.0067,0.0047,-0.9269,0.1581,0.7688,-0.050685282584,0.018883258925,0.031802023659,6.7,4.7
14.185,0.0067,0.0047,-0.7226,-0.227,0.9496,-0.044016652609,-0.000693101079,0.044709753688,6.7,4.7
14.186,0.0067,0.0047,-0.4092,-0.5778,0.9869,-0.030703318492,-0.020164783139,0.050868101631,6.7,4.7
14.187,0.0067,0.0047,-0.034,-0.8414,0.8753,-0.012754992918,-0.036592334886,0.049347327804,6.7,4.7
14.188,0.0067,0.0047,0.3464,-0.978,0.6316,0.0071188581,-0.047495778909,0.040376920808,6.7,4.7
14.189,0.0067,0.0047,0.6744,-0.9669,0.2925,0.025918016235,-0.051229013214,0.025310996979,6.7,4.7
14.19,0.0067,0.0047,0.9007,-0.8099,-0.0908,0.040804426102,-0.047228346725,0.006423920624,6.7,4.7
14.191,0.0067,0.0047,0.9909,-0.5306,-0.4603,0.049530653634,-0.036097640733,-0.013433012901,6.7,4.7
14.192,0.0067,0.0047,0.9316,-0.1712,-0.7604,0.0507792016,-0.019517191242,-0.031262010358,6.7,4.7
14.193,0.0067,0.0047,0.7316,0.2141,-0.9457,0.044361450627,9.901945e-06,-0.044371352572,6.7,4.7
14.194,0.0067,0.0047,0.4212,0.567,-0.9882,0.031246183147,0.019535599609,-0.050781782757,6.7,4.7
14.195,0.0067,0.0047,0.0471,0.8343,-0.8815,0.013413371865,0.036111982846,-0.049525354712,6.7,4.7
14.196,0.0067,0.0047,-0.334,0.9757,-0.6417,-0.006444705668,0.047236320077,-0.04079161441,6.7,4.7
14.197,0.0067,0.0047,-0.6647,0.9698,-0.305,-0.025329911529,0.051228945237,-0.025899033707,6.7,4.7
14.198,0.0067,0.0047,-0.8951,0.8174,0.0777,-0.040390893206,0.047486891554,-0.007095998348,6.7,4.7
14.199,0.0067,0.0047,-0.9903,0.5416,0.4487,-0.049353596281,0.036574980294,0.012778615987,6.7,4.7
14.2,0.0067,0.0047,-0.936,0.1841,0.7519,-0.050864634769,0.020140592104,0.030724042666,6.7,4.7
14.201,0.0067,0.0047,-0.7403,-0.2013,0.9416,-0.044695673468,0.000664993437,0.044030680031,6.7,4.7
14.202,0.0067,0.0047,-0.4329,-0.5563,0.9892,-0.031777978143,-0.018911257684,0.050689235827,6.7,4.7
14.203,0.0067,0.0047,-0.0601,-0.8272,0.8874,-0.014061849653,-0.035632308202,0.049694157855,6.7,4.7
14.204,0.0067,0.0047,0.3217,-0.9733,0.6515,0.00577781991,-0.046973309681,0.041195489771,6.7,4.7
14.205,0.0067,0.0047,0.655,-0.9724,0.3174,0.024745376553,-0.05122165417,0.026476277617,6.7,4.7
14.206,0.0067,0.0047,0.8894,-0.8246,-0.0648,0.039976713675,-0.047735636319,0.007758922643,6.7,4.7
14.207,0.0067,0.0047,0.9895,-0.5524,-0.4371,0.049171786918,-0.037041424818,-0.012130362101,6.7,4.7
14.208,0.0067,0.0047,0.9401,-0.1967,-0.7434,0.050941948255,-0.020753647028,-0.030188301227,6.7,4.7
14.209,0.0067,0.0047,0.7488,0.1886,-0.9375,0.045019655701,-0.001331631725,-0.043688023976,6.7,4.7
14.21,0.0067,0.0047,0.4445,0.5455,-0.99,0.032298947838,0.018291880589,-0.050590828426,6.7,4.7
14.211,0.0067,0.0047,0.073,0.82,-0.893,0.014700532359,0.035153573192,-0.049854105551,6.7,4.7
14.212,0.0067,0.0047,-0.3095,0.9707,-0.6611,-0.005118215876,0.046707069213,-0.041588853337,6.7,4.7
14.213,0.0067,0.0047,-0.6453,0.9747,-0.3295,-0.024164521935,0.051207476979,-0.027042955044,6.7,4.7
14.214,0.0067,0.0047,-0.8836,0.8316,0.052,-0.039562110196,0.047974909443,-0.008412799247,6.7,4.7
14.215,0.0067,0.0047,-0.9885,0.5629,0.4255,-0.048985552386,0.037497233642,0.011488318744,6.7,4.7
14.216,0.0067,0.0047,-0.944,0.2092,0.7348,-0.051011502804,0.021356490313,0.029655012492,6.7,4.7
14.217,0.0067,0.0047,-0.7571,-0.1761,0.9332,-0.045333717254,0.001990031789,0.043343685465,6.7,4.7
14.218,0.0067,0.0047,-0.4558,-0.5348,0.9906,-0.032809352124,-0.017677528218,0.050486880342,6.7,4.7
14.219,0.0067,0.0047,-0.0856,-0.8127,0.8983,-0.015329586165,-0.03467594443,0.050005530596,6.7,4.7
14.22,0.0067,0.0047,0.2974,-0.9679,0.6705,0.004465901331,-0.046437898918,0.041971997587,6.7,4.7
14.221,0.0067,0.0047,0.6356,-0.9769,0.3413,0.02358753834,-0.051186777265,0.027599238925,6.7,4.7
14.222,0.0067,0.0047,0.8777,-0.8384,-0.0393,0.039147364956,-0.048205051206,0.00905768625,6.7,4.7
14.223,0.0067,0.0047,0.9873,-0.5732,-0.4141,0.048795205174,-0.03794270333,-0.010852501845,6.7,4.7
14.224,0.0067,0.0047,0.9477,-0.2215,-0.7262,0.051073636438,-0.021949342081,-0.029124294357,6.7,4.7
14.225,0.0067,0.0047,0.7651,0.1637,-0.9287,0.045638176561,-0.002640253902,-0.042997922659,6.7,4.7
14.226,0.0067,0.0047,0.4668,0.5241,-0.9909,0.033309407619,0.017068325683,-0.050377733303,6.7,4.7
14.227,0.0067,0.0047,0.0981,0.8054,-0.9035,0.015949116989,0.034199650393,-0.050148767382,6.7,4.7
14.228,0.0067,0.0047,-0.2854,0.965,-0.6796,-0.003820839349,0.046166063637,-0.042345224288,6.7,4.7
14.229,0.0067,0.0047,-0.6258,0.9788,-0.353,-0.023014479394,0.051159856219,-0.028145376825,6.7,4.7
14.23,0.0067,0.0047,-0.8717,0.8449,0.0268,-0.038732668974,0.048426368527,-0.009693699552,6.7,4.7
14.231,0.0067,0.0047,-0.9859,0.5833,0.4026,-0.048601035459,0.038378069799,0.01022296566,6.7,4.7
14.232,0.0067,0.0047,-0.9512,0.2336,0.7176,-0.051128657375,0.022532344308,0.028596313066,6.7,4.7
14.233,0.0067,0.0047,-0.7728,-0.1514,0.9242,-0.045933328343,0.003282371505,0.042650956839,6.7,4.7
14.234,0.0067,0.0047,-0.4777,-0.5134,0.9911,-0.033799373362,-0.01646429002,0.050263663382,6.7,4.7
14.235,0.0067,0.0047,-0.1104,-0.798,0.9084,-0.016559276501,-0.033724847104,0.050284123604,6.7,4.7
14.236,0.0067,0.0047,0.2735,-0.9619,0.6884,0.003183034759,-0.045891834539,0.042708799781,6.7,4.7
14.237,0.0067,0.0047,0.6161,-0.9806,0.3645,0.022445471924,-0.051127025903,0.028681553979,6.7,4.7
14.238,0.0067,0.0047,0.8656,-0.8511,-0.0145,0.03831822353,-0.048639172365,0.010320948835,6.7,4.7
14.239,0.0067,0.0047,0.9844,-0.5931,-0.3913,0.048403311016,-0.038803614098,-0.009599696918,6.7,4.7
14.24,0.0067,0.0047,0.9544,-0.2455,-0.7089,0.05117687553,-0.023105685547,-0.028071189984,6.7,4.7
14.241,0.0067,0.0047,0.7803,0.1392,-0.9195,0.046219459236,-0.00391643393,-0.042303025306,6.7,4.7
14.242,0.0067,0.0047,0.4883,0.5028,-0.9911,0.034279467538,0.015865491518,-0.050144959056,6.7,4.7
14.243,0.0067,0.0047,0.1226,0.7905,-0.913,0.017160208812,0.033251685573,-0.050411894385,6.7,4.7
14.244,0.0067,0.0047,-0.2617,0.9587,-0.697,-0.002552433961,0.045615431585,-0.043062997624,6.7,4.7
14.245,0.0067,0.0047,-0.6064,0.9821,-0.3757,-0.021880582168,0.051088555778,-0.02920797361,6.7,4.7
14.246,0.0067,0.0047,-0.8594,0.8571,0.0023,-0.037904204951,0.04884373056,-0.010939525609,6.7,4.7
14.247,0.0067,0.0047,-0.9827,0.6027,0.38,-0.04820227074,0.03921955962,0.008982711119,6.7,4.7
14.248,0.0067,0.0047,-0.9574,0.2572,0.7002,-0.051218554673,0.023669529449,0.027549025225,6.7,4.7
14.249,0.0067,0.0047,-0.7875,-0.1271,0.9147,-0.046496830914,0.004542524135,0.041954306779,6.7,4.7
14.25,0.0067,0.0047,-0.4987,-0.4922,0.9909,-0.034749906209,-0.015271957903,0.050021864112,6.7,4.7
14.251,0.0067,0.0047,-0.1345,-0.783,0.9175,-0.017752041229,-0.032780305312,0.050532346541,6.7,4.7
14.252,0.0067,0.0047,0.25,-0.9554,0.7054,0.001929010511,-0.045337073495,0.043408062985,6.7,4.7
14.253,0.0067,0.0047,0.5967,-0.9834,0.3868,0.021319877738,-0.051044708314,0.029724830577,6.7,4.7
14.254,0.0067,0.0047,0.8532,-0.8629,0.0097,0.037490770646,-0.049040317215,0.01154954657,6.7,4.7
14.255,0.0067,0.0047,0.9808,-0.612,-0.3688,0.047998147158,-0.039626148473,-0.008371998685,6.7,4.7
14.256,0.0067,0.0047,0.9602,-0.2687,-0.6915,0.051253962657,-0.024224042504,-0.027029920152,6.7,4.7
14.257,0.0067,0.0047,0.7946,0.1152,-0.9098,0.046765701114,-0.00516071424,-0.041604986874,6.7,4.7
14.258,0.0067,0.0047,0.5089,0.4817,-0.9906,0.035210904429,0.014683710402,-0.049894614831,6.7,4.7
14.259,0.0067,0.0047,0.1463,0.7754,-0.9217,0.018334918813,0.032310816407,-0.05064573522,6.7,4.7
14.26,0.0067,0.0047,-0.2383,0.9519,-0.7136,-0.001312713233,0.045056944842,-0.043744231609,6.7,4.7
14.261,0.0067,0.0047,-0.587,0.9846,-0.3976,-0.020763406305,0.050995710811,-0.030232304506,6.7,4.7
14.262,0.0067,0.0047,-0.8469,0.8685,-0.0216,-0.037078050532,0.049229165092,-0.012151114559,6.7,4.7
14.263,0.0067,0.0047,-0.9788,0.6212,0.3576,-0.047791128232,0.040023588369,0.007767539863,6.7,4.7
14.264,0.0067,0.0047,-0.9628,0.28,0.6828,-0.051283320363,0.0247693803,0.026513940062,6.7,4.7
14.265,0.0067,0.0047,-0.8014,-0.1034,0.9048,-0.047026292025,0.00577108215,0.041255209874,6.7,4.7
14.266,0.0067,0.0047,-0.5188,-0.4712,0.9901,-0.035662650184,-0.014100762286,0.049763412471,6.7,4.7
14.267,0.0067,0.0047,-0.1579,-0.7678,0.9257,-0.018908967875,-0.031843318206,0.050752286082,6.7,4.7
14.268,0.0067,0.0047,0.2268,-0.9483,0.7215,0.000703493889,-0.044775215115,0.044071721226,6.7,4.7
14.269,0.0067,0.0047,0.5773,-0.9855,0.4082,0.020211207221,-0.050941779981,0.03073057276,6.7,4.7
14.27,0.0067,0.0047,0.8405,-0.8738,0.0333,0.036666169055,-0.049410505588,0.012744336534,6.7,4.7
14.271,0.0067,0.0047,0.9766,-0.6301,-0.3466,0.047581403626,-0.040412087948,-0.007169315678,6.7,4.7
14.272,0.0067,0.0047,0.9652,-0.2911,-0.6741,0.051306850908,-0.025305697775,-0.026001153132,6.7,4.7
14.273,0.0067,0.0047,0.8079,0.0918,-0.8997,0.047278826121,-0.006373709481,-0.04090511664,6.7,4.7
14.274,0.0067,0.0047,0.5286,0.4608,-0.9894,0.036105333536,0.013523114281,-0.049628447817,6.7,4.7
14.275,0.0067,0.0047,0.1694,0.7601,-0.9295,0.019474319047,0.031377891575,-0.050852210622,6.7,4.7
14.276,0.0067,0.0047,-0.2154,0.9446,-0.7292,-0.000101297713,0.044492029097,-0.044390731384,6.7,4.7
14.277,0.0067,0.0047,-0.5676,0.9863,-0.4186,-0.019663303148,0.050883098771,-0.031219795623,6.7,4.7
14.278,0.0067,0.0047,-0.834,0.8789,-0.0449,-0.036255217384,0.049584532336,-0.013329314953,6.7,4.7
14.279,0.0067,0.0047,-0.9743,0.6387,0.3356,-0.047369118151,0.040791825121,0.00657729303,6.7,4.7
14.28,0.0067,0.0047,-0.9674,0.302,0.6654,-0.051324731646,0.0258331319,0.025491599747,6.7,4.7
14.281,0.0067,0.0047,-0.8143,-0.0803,0.8945,-0.047523486832,0.006968672487,0.040554814345,6.7,4.7
14.282,0.0067,0.0047,-0.5381,-0.4504,0.9885,-0.036539116809,-0.012950760897,0.049489877706,6.7,4.7
14.283,0.0067,0.0047,-0.1806,-0.7525,0.9331,-0.020031090217,-0.030914601712,0.050945691929,6.7,4.7
14.284,0.0067,0.0047,0.2041,-0.9408,0.7366,-0.000493930388,-0.044207514384,0.044701444772,6.7,4.7
14.285,0.0067,0.0047,0.558,-0.9869,0.4289,0.019119712533,-0.050819839131,0.031700126597,6.7,4.7
14.286,0.0067,0.0047,0.8275,-0.8838,0.0563,0.035845285402,-0.049751434648,0.013906149245,6.7,4.7
14.287,0.0067,0.0047,0.9719,-0.6472,-0.3247,0.047154417896,-0.041162976867,-0.005991441029,6.7,4.7
14.288,0.0067,0.0047,0.9694,-0.3128,-0.6566,0.051337141078,-0.026351821148,-0.02498531993,6.7,4.7
14.289,0.0067,0.0047,0.8204,0.0689,-0.8893,0.047760457502,-0.007556052027,-0.040204405475,6.7,4.7
14.29,0.0067,0.0047,0.5474,0.4401,-0.9875,0.036964161133,0.012383688694,-0.049347849827,6.7,4.7
14.291,0.0067,0.0047,0.1917,0.7448,-0.9365,0.02057939765,0.03045350111,-0.05103289876,6.7,4.7
14.292,0.0067,0.0047,-0.193,0.9368,-0.7439,0.001082248755,0.043921776472,-0.045004025228,6.7,4.7
14.293,0.0067,0.0047,-0.5484,0.9873,-0.4389,-0.0185804378,0.050752140756,-0.032171702956,6.7,4.7
14.294,0.0067,0.0047,-0.8209,0.8885,-0.0676,-0.035436432277,0.04991136576,-0.014474933483,6.7,4.7
14.295,0.0067,0.0047,-0.9694,0.6554,0.3139,-0.046937408188,0.041525688077,0.00541172011,6.7,4.7
14.296,0.0067,0.0047,-0.9712,0.3233,0.6479,-0.051344214227,0.026861882053,0.024482332174,6.7,4.7
14.297,0.0067,0.0047,-0.8263,-0.0576,0.884,-0.047989883081,0.008135920574,0.039853962506,6.7,4.7
14.298,0.0067,0.0047,-0.5565,-0.4298,0.9864,-0.037380600201,-0.011821879094,0.049202479295,6.7,4.7
14.299,0.0067,0.0047,-0.2026,-0.737,0.9397,-0.021119344015,-0.029994628092,0.051113972108,6.7,4.7
14.3,0.0067,0.0047,0.1819,-0.9328,0.7509,-0.001663712449,-0.043634906133,0.045298618583,6.7,4.7
14.301,0.0067,0.0047,0.5389,-0.9875,0.4487,0.018045481286,-0.05068013339,0.032634652105,6.7,4.7
14.302,0.0067,0.0047,0.8143,-0.893,0.0787,0.035028717235,-0.050064473752,0.015035756517,6.7,4.7
14.303,0.0067,0.0047,0.9667,-0.6635,-0.3032,0.046718195337,-0.041880102298,-0.004838093039,6.7,4.7
14.304,0.0067,0.0047,0.9729,-0.3337,-0.6392,0.051346087257,-0.027363431717,-0.02398265554,6.7,4.7
14.305,0.0067,0.0047,0.832,0.0465,-0.8786,0.0482119077,-0.008708352137,-0.039503555562,6.7,4.7
14.306,0.0067,0.0047,0.5654,0.4197,-0.9851,0.037788562202,0.011265313017,-0.04905387522,6.7,4.7
14.307,0.0067,0.0047,0.2133,0.7293,-0.9427,0.021651019672,0.029538019423,-0.051189039094,6.7,4.7
14.308,0.0067,0.0047,-0.1709,0.9287,-0.7577,0.002238362375,0.043346983762,-0.045585346137,6.7,4.7
14.309,0.0067,0.0047,-0.5294,0.9877,-0.4583,-0.017514852675,0.050603922358,-0.033089069683,6.7,4.7
14.31,0.0067,0.0047,-0.8077,0.8973,-0.0896,-0.034622193453,0.050210868798,-0.015588675345,6.7,4.7
14.311,0.0067,0.0047,-0.9639,0.6713,0.2926,-0.046496863622,0.042226315881,0.004270547741,6.7,4.7
14.312,0.0067,0.0047,-0.9744,0.3439,0.6305,-0.051342859712,0.027856537113,0.023486322599,6.7,4.7
14.313,0.0067,0.0047,-0.8376,-0.0356,0.8731,-0.048426628398,0.009273373393,0.039153255005,6.7,4.7
14.314,0.0067,0.0047,-0.5741,-0.4095,0.9837,-0.038188131287,-0.010713997585,0.048902128871,6.7,4.7
14.315,0.0067,0.0047,-0.2239,-0.7216,0.9455,-0.022174494961,-0.02908370791,0.051258202871,6.7,4.7
14.316,0.0067,0.0047,0.1601,-0.9245,0.7644,-0.002806248041,-0.043058070226,0.045864318267,6.7,4.7
14.317,0.0067,0.0047,0.5199,-0.9876,0.4677,0.016988534154,-0.050523597792,0.033535063638,6.7,4.7
14.318,0.0067,0.0047,0.801,-0.9014,0.1004,0.034216883193,-0.050350664174,0.016133780981,6.7,4.7
14.319,0.0067,0.0047,0.961,-0.6789,-0.2821,0.04627347512,-0.042564452868,-0.003709022252,6.7,4.7
14.32,0.0067,0.0047,0.9757,-0.3538,-0.6219,0.051334627139,-0.028341320324,-0.022993306815,6.7,4.7
14.321,0.0067,0.0047,0.8429,0.0247,-0.8676,0.048634165787,-0.009831092237,-0.038803073549,6.7,4.7
14.322,0.0067,0.0047,0.5826,0.3995,-0.9821,0.038579434642,0.010167863283,-0.048747297925,6.7,4.7
14.323,0.0067,0.0047,0.2343,0.7138,-0.9482,0.022689875404,0.028631678718,-0.051321554122,6.7,4.7
