All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
14.1273,0.9716,-0.3197,-0.6519
14.1274,0.9635,-0.2829,-0.6805
14.1275,0.9539,-0.2456,-0.7082
14.1276,0.9428,-0.2080,-0.7349
14.1277,0.9303,-0.1700,-0.7603
14.1278,0.9163,-0.1317,-0.7846
14.1279,0.9009,-0.0932,-0.8077
14.1280,0.8871,-0.0614,-0.8257
14.1281,0.8780,-0.0419,-0.8361
14.1281,0.8655,-0.0159,-0.8496
14.1282,0.8460,0.0228,-0.8689
14.1283,0.8253,0.0615,-0.8868
14.1284,0.8034,0.1000,-0.9034
14.1285,0.7802,0.1385,-0.9187
14.1286,0.7558,0.1768,-0.9326
14.1287,0.7303,0.2147,-0.9450
14.1288,0.7036,0.2523,-0.9560
14.1289,0.6758,0.2896,-0.9654
14.1290,0.6521,0.3200,-0.9721
14.1291,0.6371,0.3383,-0.9755
14.1291,0.6169,0.3626,-0.9794
14.1292,0.5861,0.3983,-0.9844
14.1293,0.5545,0.4335,-0.9880
14.1294,0.5220,0.4679,-0.9900
14.1295,0.4888,0.5018,-0.9906
14.1296,0.4548,0.5349,-0.9897
14.1297,0.4201,0.5671,-0.9872
14.1298,0.3848,0.5984,-0.9831
14.1299,0.3488,0.6288,-0.9776
14.1300,0.3187,0.6532,-0.9719
14.1301,0.3001,0.6676,-0.9676
14.1301,0.2752,0.6864,-0.9615
14.1302,0.2377,0.7138,-0.9515
14.1303,0.2000,0.7401,-0.9401
14.1304,0.1620,0.7653,-0.9272
14.1305,0.1237,0.7894,-0.9130
14.1306,0.0852,0.8123,-0.8974
14.1307,0.0465,0.8339,-0.8804
14.1308,0.0078,0.8542,-0.8620
14.1309,-0.0309,0.8732,-0.8423
14.1310,-0.0628,0.8878,-0.8250
14.1311,-0.0823,0.8961,-0.8138
14.1311,-0.1081,0.9067,-0.7986
14.1312,-0.1465,0.9216,-0.7750
14.1313,-0.1847,0.9351,-0.7504
14.1314,-0.2226,0.9472,-0.7246
14.1315,-0.2601,0.9579,-0.6977
14.1316,-0.2974,0.9672,-0.6698
14.1317,-0.3341,0.9749,-0.6409
14.1318,-0.3703,0.9811,-0.6109
14.1319,-0.4060,0.9858,-0.5799
14.1320,-0.4349,0.9885,-0.5537
14.1321,-0.4522,0.9895,-0.5373
14.1321,-0.4751,0.9902,-0.5151
14.1322,-0.5087,0.9903,-0.4816
14.1323,-0.5415,0.9890,-0.4475
14.1324,-0.5735,0.9862,-0.4127
14.1325,-0.6047,0.9819,-0.3772
14.1326,-0.6351,0.9762,-0.3411
14.1327,-0.6643,0.9689,-0.3046
14.1328,-0.6926,0.9601,-0.2675
14.1329,-0.7198,0.9498,-0.2300
14.1330,-0.7413,0.9401,-0.1988
14.1331,-0.7539,0.9336,-0.1796
14.1331,-0.7704,0.9243,-0.1540
14.1332,-0.7941,0.9097,-0.1156
14.1333,-0.8167,0.8937,-0.0770
14.1334,-0.8380,0.8764,-0.0384
14.1335,-0.8581,0.8578,0.0003
14.1336,-0.8770,0.8379,0.0390
14.1337,-0.8944,0.8167,0.0777
14.1338,-0.9104,0.7942,0.1162
14.1339,-0.9250,0.7704,0.1546
14.1340,-0.9360,0.7499,0.1861
14.1341,-0.9420,0.7368,0.2052
14.1341,-0.9495,0.7190,0.2305
14.1342,-0.9598,0.6918,0.2680
14.1343,-0.9687,0.6636,0.3050
14.1344,-0.9761,0.6345,0.3416
14.1345,-0.9821,0.6043,0.3777
14.1346,-0.9866,0.5732,0.4133
14.1347,-0.9895,0.5413,0.4482
14.1348,-0.9909,0.5085,0.4824
14.1349,-0.9907,0.4748,0.5159
14.1350,-0.9894,0.4465,0.5429
14.1351,-0.9879,0.4289,0.5590
14.1351,-0.9854,0.4053,0.5801
14.1352,-0.9807,0.3696,0.6111
14.1353,-0.9745,0.3334,0.6411
14.1354,-0.9669,0.2968,0.6701
14.1355,-0.9578,0.2596,0.6982
14.1356,-0.9474,0.2221,0.7253
14.1357,-0.9354,0.1842,0.7512
14.1358,-0.9219,0.1460,0.7759
14.1359,-0.9070,0.1076,0.7994
14.1360,-0.8936,0.0758,0.8179
14.1361,-0.8848,0.0563,0.8285
14.1361,-0.8726,0.0303,0.8423
14.1362,-0.8536,-0.0084,0.8620
14.1363,-0.8333,-0.0472,0.8805
14.1364,-0.8118,-0.0857,0.8976
14.1365,-0.7891,-0.1243,0.9134
14.1366,-0.7652,-0.1626,0.9279
14.1367,-0.7401,-0.2007,0.9408
14.1368,-0.7138,-0.2385,0.9523
14.1369,-0.6864,-0.2759,0.9623
14.1370,-0.6630,-0.3065,0.9694
14.1371,-0.6482,-0.3249,0.9731
14.1371,-0.6282,-0.3492,0.9774
14.1372,-0.5977,-0.3852,0.9830
14.1373,-0.5664,-0.4206,0.9870
14.1374,-0.5343,-0.4553,0.9896
14.1375,-0.5013,-0.4894,0.9908
14.1376,-0.4676,-0.5228,0.9904
14.1377,-0.4332,-0.5554,0.9885
14.1378,-0.3980,-0.5870,0.9850
14.1379,-0.3622,-0.6178,0.9800
14.1380,-0.3323,-0.6425,0.9748
14.1381,-0.3138,-0.6570,0.9708
14.1381,-0.2890,-0.6761,0.9651
14.1382,-0.2517,-0.7039,0.9556
14.1383,-0.2140,-0.7306,0.9447
14.1384,-0.1761,-0.7562,0.9324
14.1385,-0.1379,-0.7808,0.9187
14.1386,-0.0994,-0.8042,0.9036
14.1387,-0.0609,-0.8262,0.8871
14.1388,-0.0222,-0.8470,0.8692
14.1389,0.0166,-0.8665,0.8499
14.1390,0.0485,-0.8815,0.8330
14.1391,0.0680,-0.8901,0.8221
14.1391,0.0939,-0.9010,0.8071
14.1392,0.1324,-0.9164,0.7840
14.1393,0.1706,-0.9304,0.7598
14.1394,0.2086,-0.9431,0.7344
14.1395,0.2464,-0.9543,0.7080
14.1396,0.2837,-0.9642,0.6804
14.1397,0.3206,-0.9725,0.6518
14.1398,0.3570,-0.9792,0.6222
14.1399,0.3929,-0.9845,0.5915
14.1400,0.4220,-0.9876,0.5656
14.1401,0.4395,-0.9888,0.5493
14.1401,0.4626,-0.9899,0.5274
14.1402,0.4965,-0.9907,0.4942
14.1403,0.5296,-0.9899,0.4603
14.1404,0.5619,-0.9876,0.4257
14.1405,0.5935,-0.9839,0.3904
14.1406,0.6241,-0.9787,0.3546
14.1407,0.6538,-0.9720,0.3182
14.1408,0.6824,-0.9637,0.2813
14.1409,0.7100,-0.9539,0.2439
14.1410,0.7319,-0.9447,0.2128
14.1411,0.7447,-0.9384,0.1937
14.1411,0.7615,-0.9296,0.1681
14.1412,0.7857,-0.9154,0.1298
14.1413,0.8087,-0.9000,0.0913
14.1414,0.8305,-0.8832,0.0527
14.1415,0.8511,-0.8650,0.0140
14.1416,0.8704,-0.8456,-0.0248
14.1417,0.8883,-0.8249,-0.0634
14.1418,0.9048,-0.8028,-0.1020
14.1419,0.9200,-0.7794,-0.1405
14.1420,0.9314,-0.7593,-0.1721
14.1421,0.9376,-0.7464,-0.1912
14.1421,0.9455,-0.7289,-0.2166
14.1422,0.9564,-0.7021,-0.2543
14.1423,0.9658,-0.6743,-0.2915
14.1424,0.9737,-0.6455,-0.3283
14.1425,0.9803,-0.6157,-0.3646
14.1426,0.9853,-0.5849,-0.4004
14.1427,0.9888,-0.5533,-0.4355
14.1428,0.9907,-0.5207,-0.4700
14.1429,0.9911,-0.4873,-0.5038
14.1430,0.9903,-0.4593,-0.5310
14.1431,0.9891,-0.4418,-0.5473
14.1431,0.9869,-0.4183,-0.5686
14.1432,0.9828,-0.3828,-0.5999
14.1433,0.9772,-0.3468,-0.6303
14.1434,0.9701,-0.3104,-0.6597
14.1435,0.9616,-0.2734,-0.6882
14.1436,0.9516,-0.2359,-0.7157
14.1437,0.9401,-0.1982,-0.7419
14.1438,0.9272,-0.1601,-0.7671
14.1439,0.9128,-0.1217,-0.7911
14.1440,0.8998,-0.0899,-0.8099
14.1441,0.8913,-0.0705,-0.8208
14.1441,0.8794,-0.0445,-0.8349
14.1442,0.8609,-0.0058,-0.8551
14.1443,0.8411,0.0330,-0.8740
14.1444,0.8201,0.0716,-0.8916
14.1445,0.7978,0.1102,-0.9080
14.1446,0.7743,0.1486,-0.9229
14.1447,0.7496,0.1868,-0.9364
14.1448,0.7237,0.2247,-0.9484
14.1449,0.6967,0.2623,-0.9590
14.1450,0.6736,0.2930,-0.9666
14.1451,0.6590,0.3115,-0.9705
14.1451,0.6392,0.3360,-0.9752
14.1452,0.6091,0.3722,-0.9813
14.1453,0.5781,0.4078,-0.9859
14.1454,0.5463,0.4428,-0.9891
14.1455,0.5136,0.4771,-0.9908
14.1456,0.4802,0.5108,-0.9910
14.1457,0.4460,0.5436,-0.9896
14.1458,0.4111,0.5756,-0.9867
14.1459,0.3755,0.6068,-0.9822
14.1460,0.3457,0.6317,-0.9774
14.1461,0.3273,0.6465,-0.9737
14.1461,0.3025,0.6658,-0.9683
14.1462,0.2654,0.6940,-0.9594
14.1463,0.2279,0.7211,-0.9490
14.1464,0.1901,0.7471,-0.9372
14.1465,0.1520,0.7721,-0.9241
14.1466,0.1136,0.7959,-0.9095
14.1467,0.0750,0.8185,-0.8935
14.1468,0.0364,0.8397,-0.8760
14.1469,-0.0024,0.8597,-0.8572
14.1470,-0.0344,0.8751,-0.8408
14.1471,-0.0539,0.8839,-0.8300
14.1471,-0.0798,0.8952,-0.8154
14.1472,-0.1184,0.9111,-0.7927
14.1473,-0.1567,0.9257,-0.7689
14.1474,-0.1948,0.9388,-0.7440
14.1475,-0.2327,0.9506,-0.7179
14.1476,-0.2702,0.9610,-0.6908
14.1477,-0.3073,0.9698,-0.6625
14.1478,-0.3439,0.9771,-0.6332
14.1479,-0.3800,0.9829,-0.6029
14.1480,-0.4093,0.9865,-0.5772
14.1481,-0.4269,0.9880,-0.5611
14.1481,-0.4501,0.9895,-0.5394
14.1482,-0.4843,0.9907,-0.5065
14.1483,-0.5177,0.9905,-0.4728
14.1484,-0.5503,0.9888,-0.4385
14.1485,-0.5822,0.9857,-0.4035
14.1486,-0.6132,0.9810,-0.3678
14.1487,-0.6432,0.9748,-0.3316
14.1488,-0.6722,0.9671,-0.2949
14.1489,-0.7002,0.9578,-0.2576
14.1490,-0.7224,0.9491,-0.2266
14.1491,-0.7355,0.9430,-0.2075
14.1491,-0.7525,0.9345,-0.1820
14.1492,-0.7771,0.9209,-0.1438
14.1493,-0.8006,0.9059,-0.1053
14.1494,-0.8228,0.8896,-0.0668
14.1495,-0.8439,0.8720,-0.0281
14.1496,-0.8637,0.8530,0.0107
14.1497,-0.8821,0.8327,0.0494
14.1498,-0.8991,0.8111,0.0880
14.1499,-0.9148,0.7882,0.1266
14.1500,-0.9266,0.7684,0.1582
14.1501,-0.9331,0.7557,0.1774
14.1501,-0.9414,0.7385,0.2029
14.1502,-0.9527,0.7121,0.2406
14.1503,-0.9627,0.6846,0.2780
14.1504,-0.9712,0.6562,0.3150
14.1505,-0.9783,0.6267,0.3515
14.1506,-0.9839,0.5963,0.3876
14.1507,-0.9879,0.5650,0.4229
14.1508,-0.9904,0.5328,0.4576
14.1509,-0.9913,0.4996,0.4917
14.1510,-0.9910,0.4718,0.5192
14.1511,-0.9900,0.4544,0.5356
14.1511,-0.9882,0.4311,0.5571
14.1512,-0.9846,0.3958,0.5888
14.1513,-0.9795,0.3600,0.6195
14.1514,-0.9730,0.3237,0.6493
14.1515,-0.9650,0.2869,0.6781
14.1516,-0.9556,0.2496,0.7060
14.1517,-0.9447,0.2120,0.7327
14.1518,-0.9322,0.1740,0.7582
14.1519,-0.9183,0.1357,0.7826
14.1520,-0.9058,0.1040,0.8018
14.1521,-0.8975,0.0845,0.8130
14.1521,-0.8859,0.0586,0.8274
14.1522,-0.8679,0.0198,0.8481
14.1523,-0.8486,-0.0189,0.8675
14.1524,-0.8280,-0.0576,0.8856
14.1525,-0.8062,-0.0962,0.9024
14.1526,-0.7831,-0.1348,0.9179
14.1527,-0.7588,-0.1730,0.9319
14.1528,-0.7334,-0.2110,0.9444
14.1529,-0.7067,-0.2488,0.9555
14.1530,-0.6839,-0.2796,0.9635
14.1531,-0.6695,-0.2982,0.9677
14.1531,-0.6500,-0.3228,0.9727
14.1532,-0.6202,-0.3592,0.9794
14.1533,-0.5895,-0.3950,0.9846
14.1534,-0.5580,-0.4302,0.9883
14.1535,-0.5256,-0.4649,0.9905
14.1536,-0.4925,-0.4988,0.9913
14.1537,-0.4585,-0.5319,0.9905
14.1538,-0.4238,-0.5642,0.9881
14.1539,-0.3885,-0.5957,0.9842
14.1540,-0.3589,-0.6209,0.9798
14.1541,-0.3405,-0.6359,0.9764
14.1541,-0.3159,-0.6554,0.9714
14.1542,-0.2789,-0.6840,0.9629
14.1543,-0.2415,-0.7116,0.9531
14.1544,-0.2039,-0.7380,0.9418
14.1545,-0.1658,-0.7634,0.9292
14.1546,-0.1275,-0.7876,0.9151
14.1547,-0.0890,-0.8106,0.8996
14.1548,-0.0503,-0.8323,0.8826
14.1549,-0.0116,-0.8528,0.8643
14.1550,0.0204,-0.8686,0.8482
14.1551,0.0399,-0.8776,0.8377
14.1551,0.0658,-0.8892,0.8234
14.1552,0.1045,-0.9056,0.8012
14.1553,0.1429,-0.9207,0.7778
14.1554,0.1811,-0.9344,0.7533
14.1555,0.2191,-0.9467,0.7276
14.1556,0.2568,-0.9576,0.7008
14.1557,0.2940,-0.9670,0.6730
14.1558,0.3308,-0.9748,0.6440
14.1559,0.3671,-0.9811,0.6140
14.1560,0.3966,-0.9852,0.5886
14.1561,0.4143,-0.9870,0.5727
14.1561,0.4377,-0.9888,0.5511
14.1562,0.4721,-0.9906,0.5185
14.1563,0.5058,-0.9909,0.4851
14.1564,0.5387,-0.9898,0.4510
14.1565,0.5709,-0.9872,0.4162
14.1566,0.6023,-0.9831,0.3808
14.1567,0.6326,-0.9774,0.3448
14.1568,0.6620,-0.9702,0.3082
14.1569,0.6903,-0.9615,0.2711
14.1570,0.7129,-0.9531,0.2402
14.1571,0.7262,-0.9473,0.2212
14.1571,0.7435,-0.9392,0.1957
14.1572,0.7685,-0.9261,0.1576
14.1573,0.7924,-0.9116,0.1192
14.1574,0.8151,-0.8958,0.0807
14.1575,0.8366,-0.8787,0.0420
14.1576,0.8569,-0.8602,0.0033
14.1577,0.8758,-0.8403,-0.0354
14.1578,0.8933,-0.8192,-0.0741
14.1579,0.9094,-0.7967,-0.1128
14.1580,0.9217,-0.7772,-0.1445
14.1581,0.9285,-0.7648,-0.1637
14.1581,0.9371,-0.7478,-0.1892
14.1582,0.9490,-0.7218,-0.2271
14.1583,0.9594,-0.6947,-0.2647
14.1584,0.9685,-0.6667,-0.3018
14.1585,0.9761,-0.6375,-0.3385
14.1586,0.9822,-0.6075,-0.3748
14.1587,0.9868,-0.5765,-0.4103
14.1588,0.9898,-0.5445,-0.4453
14.1589,0.9913,-0.5117,-0.4796
14.1590,0.9914,-0.4840,-0.5073
14.1591,0.9907,-0.4668,-0.5239
14.1591,0.9893,-0.4436,-0.5457
14.1592,0.9862,-0.4086,-0.5776
14.1593,0.9817,-0.3730,-0.6087
14.1594,0.9757,-0.3369,-0.6388
14.1595,0.9682,-0.3002,-0.6680
14.1596,0.9593,-0.2631,-0.6962
14.1597,0.9489,-0.2256,-0.7233
14.1598,0.9370,-0.1877,-0.7493
14.1599,0.9236,-0.1494,-0.7741
14.1600,0.9115,-0.1178,-0.7937
14.1601,0.9034,-0.0983,-0.8050
14.1601,0.8922,-0.0724,-0.8198
14.1602,0.8746,-0.0337,-0.8409
14.1603,0.8558,0.0050,-0.8608
14.1604,0.8356,0.0437,-0.8794
14.1605,0.8143,0.0824,-0.8967
14.1606,0.7917,0.1210,-0.9127
14.1607,0.7678,0.1594,-0.9272
14.1608,0.7427,0.1975,-0.9402
14.1609,0.7165,0.2354,-0.9518
14.1610,0.6940,0.2663,-0.9603
14.1611,0.6797,0.2850,-0.9647
14.1611,0.6604,0.3097,-0.9701
14.1612,0.6310,0.3463,-0.9773
14.1613,0.6007,0.3823,-0.9830
14.1614,0.5695,0.4178,-0.9873
14.1615,0.5374,0.4526,-0.9901
14.1616,0.5045,0.4869,-0.9914
14.1617,0.4708,0.5203,-0.9911
14.1618,0.4364,0.5528,-0.9892
14.1619,0.4012,0.5846,-0.9859
14.1620,0.3718,0.6101,-0.9819
14.1621,0.3535,0.6253,-0.9788
14.1621,0.3290,0.6451,-0.9741
14.1622,0.2922,0.6740,-0.9662
14.1623,0.2550,0.7019,-0.9569
14.1624,0.2174,0.7288,-0.9462
14.1625,0.1794,0.7546,-0.9340
14.1626,0.1412,0.7793,-0.9205
14.1627,0.1028,0.8027,-0.9054
14.1628,0.0642,0.8248,-0.8890
14.1629,0.0254,0.8457,-0.8711
14.1630,-0.0066,0.8620,-0.8554
14.1631,-0.0261,0.8712,-0.8451
14.1631,-0.0520,0.8831,-0.8311
14.1632,-0.0907,0.9001,-0.8093
14.1633,-0.1292,0.9156,-0.7864
14.1634,-0.1675,0.9298,-0.7623
14.1635,-0.2056,0.9426,-0.7370
14.1636,-0.2434,0.9540,-0.7106
14.1637,-0.2808,0.9639,-0.6831
14.1638,-0.3177,0.9723,-0.6545
14.1639,-0.3543,0.9792,-0.6249
14.1640,-0.3839,0.9837,-0.5998
14.1641,-0.4017,0.9857,-0.5840
14.1641,-0.4253,0.9879,-0.5626
14.1642,-0.4600,0.9903,-0.5303
14.1643,-0.4940,0.9911,-0.4972
14.1644,-0.5272,0.9905,-0.4633
14.1645,-0.5597,0.9884,-0.4288
14.1646,-0.5913,0.9849,-0.3935
14.1647,-0.6220,0.9797,-0.3577
14.1648,-0.6517,0.9730,-0.3213
14.1649,-0.6805,0.9648,-0.2844
14.1650,-0.7033,0.9570,-0.2536
14.1651,-0.7168,0.9514,-0.2346
14.1651,-0.7344,0.9436,-0.2092
14.1652,-0.7598,0.9310,-0.1712
14.1653,-0.7842,0.9171,-0.1329
14.1654,-0.8073,0.9017,-0.0945
14.1655,-0.8292,0.8850,-0.0558
14.1656,-0.8500,0.8670,-0.0171
14.1657,-0.8693,0.8477,0.0217
14.1658,-0.8873,0.8269,0.0604
14.1659,-0.9040,0.8049,0.0991
14.1660,-0.9166,0.7858,0.1308
14.1661,-0.9237,0.7736,0.1501
14.1661,-0.9326,0.7569,0.1757
14.1662,-0.9450,0.7312,0.2138
14.1663,-0.9560,0.7046,0.2514
14.1664,-0.9655,0.6768,0.2887
14.1665,-0.9737,0.6481,0.3256
14.1666,-0.9804,0.6184,0.3620
14.1667,-0.9855,0.5877,0.3978
14.1668,-0.9890,0.5560,0.4330
14.1669,-0.9911,0.5235,0.4676
14.1670,-0.9916,0.4961,0.4955
14.1671,-0.9912,0.4789,0.5122
14.1671,-0.9901,0.4559,0.5342
14.1672,-0.9876,0.4211,0.5664
14.1673,-0.9836,0.3857,0.5978
14.1674,-0.9781,0.3498,0.6283
14.1675,-0.9712,0.3133,0.6579
14.1676,-0.9628,0.2763,0.6865
14.1677,-0.9529,0.2390,0.7139
14.1678,-0.9415,0.2012,0.7403
14.1679,-0.9286,0.1630,0.7656
14.1680,-0.9169,0.1314,0.7855
14.1681,-0.9090,0.1120,0.7970
14.1681,-0.8982,0.0861,0.8120
14.1682,-0.8811,0.0474,0.8337
14.1683,-0.8627,0.0087,0.8540
14.1684,-0.8430,-0.0300,0.8731
14.1685,-0.8221,-0.0687,0.8908
14.1686,-0.7999,-0.1074,0.9073
14.1687,-0.7765,-0.1458,0.9223
14.1688,-0.7518,-0.1840,0.9358
14.1689,-0.7259,-0.2220,0.9480
14.1690,-0.7038,-0.2531,0.9569
14.1691,-0.6897,-0.2718,0.9616
14.1691,-0.6707,-0.2967,0.9673
14.1692,-0.6416,-0.3334,0.9751
14.1693,-0.6116,-0.3697,0.9813
14.1694,-0.5807,-0.4053,0.9861
14.1695,-0.5489,-0.4405,0.9894
14.1696,-0.5163,-0.4749,0.9912
14.1697,-0.4829,-0.5086,0.9915
14.1698,-0.4487,-0.5415,0.9902
14.1699,-0.4137,-0.5736,0.9873
14.1700,-0.3845,-0.5994,0.9838
14.1701,-0.3663,-0.6146,0.9810
14.1701,-0.3419,-0.6347,0.9766
14.1702,-0.3053,-0.6640,0.9693
14.1703,-0.2682,-0.6923,0.9605
14.1704,-0.2307,-0.7195,0.9502
14.1705,-0.1929,-0.7457,0.9386
14.1706,-0.1547,-0.7708,0.9255
14.1707,-0.1164,-0.7946,0.9110
14.1708,-0.0778,-0.8172,0.8950
14.1709,-0.0391,-0.8386,0.8777
14.1710,-0.0071,-0.8552,0.8623
14.1711,0.0124,-0.8647,0.8523
14.1711,0.0384,-0.8769,0.8385
14.1712,0.0771,-0.8943,0.8172
14.1713,0.1157,-0.9104,0.7947
14.1714,0.1541,-0.9251,0.7710
14.1715,0.1923,-0.9384,0.7461
14.1716,0.2302,-0.9503,0.7201
14.1717,0.2677,-0.9607,0.6930
14.1718,0.3048,-0.9696,0.6648
14.1719,0.3415,-0.9770,0.6355
14.1720,0.3713,-0.9820,0.6106
14.1721,0.3893,-0.9843,0.5950
14.1721,0.4130,-0.9868,0.5739
14.1722,0.4479,-0.9897,0.5418
14.1723,0.4821,-0.9911,0.5090
14.1724,0.5156,-0.9910,0.4754
14.1725,0.5484,-0.9895,0.4411
14.1726,0.5804,-0.9864,0.4061
14.1727,0.6114,-0.9818,0.3704
14.1728,0.6414,-0.9757,0.3342
14.1729,0.6705,-0.9680,0.2974
14.1730,0.6937,-0.9605,0.2668
14.1731,0.7074,-0.9552,0.2479
14.1731,0.7252,-0.9478,0.2226
14.1732,0.7511,-0.9357,0.1846
14.1733,0.7758,-0.9222,0.1464
14.1734,0.7994,-0.9074,0.1080
14.1735,0.8218,-0.8912,0.0694
14.1736,0.8430,-0.8736,0.0307
14.1737,0.8628,-0.8547,-0.0081
14.1738,0.8812,-0.8344,-0.0468
14.1739,0.8984,-0.8128,-0.0855
14.1740,0.9114,-0.7941,-0.1173
14.1741,0.9187,-0.7821,-0.1367
14.1741,0.9280,-0.7656,-0.1623
14.1742,0.9409,-0.7404,-0.2005
14.1743,0.9524,-0.7141,-0.2383
14.1744,0.9625,-0.6868,-0.2757
14.1745,0.9711,-0.6584,-0.3127
14.1746,0.9783,-0.6290,-0.3494
14.1747,0.9840,-0.5986,-0.3854
14.1748,0.9880,-0.5673,-0.4208
14.1749,0.9906,-0.5350,-0.4556
14.1750,0.9916,-0.5078,-0.4838
14.1751,0.9914,-0.4908,-0.5006
14.1751,0.9907,-0.4680,-0.5228
14.1752,0.9887,-0.4334,-0.5553
14.1753,0.9852,-0.3982,-0.5870
14.1754,0.9803,-0.3625,-0.6178
14.1755,0.9739,-0.3262,-0.6477
14.1756,0.9660,-0.2894,-0.6767
14.1757,0.9566,-0.2521,-0.7045
14.1758,0.9457,-0.2145,-0.7313
14.1759,0.9333,-0.1764,-0.7569
14.1760,0.9220,-0.1449,-0.7772
14.1761,0.9144,-0.1255,-0.7890
14.1761,0.9039,-0.0996,-0.8043
14.1762,0.8873,-0.0610,-0.8263
14.1763,0.8694,-0.0222,-0.8471
14.1764,0.8501,0.0165,-0.8666
14.1765,0.8297,0.0552,-0.8849
14.1766,0.8079,0.0939,-0.9018
14.1767,0.7849,0.1324,-0.9173
14.1768,0.7606,0.1707,-0.9314
14.1769,0.7352,0.2088,-0.9440
14.1770,0.7133,0.2400,-0.9533
14.1771,0.6994,0.2588,-0.9582
14.1771,0.6806,0.2838,-0.9644
14.1772,0.6519,0.3207,-0.9726
14.1773,0.6222,0.3571,-0.9794
14.1774,0.5917,0.3930,-0.9847
14.1775,0.5602,0.4283,-0.9885
14.1776,0.5278,0.4630,-0.9909
14.1777,0.4947,0.4970,-0.9917
14.1778,0.4607,0.5301,-0.9909
14.1779,0.4260,0.5625,-0.9886
14.1780,0.3969,0.5886,-0.9855
14.1781,0.3789,0.6040,-0.9829
14.1781,0.3546,0.6243,-0.9789
14.1782,0.3181,0.6539,-0.9721
14.1783,0.2812,0.6826,-0.9638
14.1784,0.2439,0.7102,-0.9541
14.1785,0.2062,0.7368,-0.9429
14.1786,0.1681,0.7623,-0.9304
14.1787,0.1298,0.7865,-0.9163
14.1788,0.0913,0.8095,-0.9008
14.1789,0.0526,0.8314,-0.8839
14.1790,0.0206,0.8483,-0.8690
14.1791,0.0011,0.8581,-0.8592
14.1791,-0.0249,0.8706,-0.8457
14.1792,-0.0637,0.8885,-0.8248
14.1793,-0.1023,0.9050,-0.8027
14.1794,-0.1407,0.9202,-0.7795
14.1795,-0.1790,0.9340,-0.7550
14.1796,-0.2171,0.9465,-0.7294
14.1797,-0.2547,0.9574,-0.7027
14.1798,-0.2920,0.9668,-0.6748
14.1799,-0.3288,0.9747,-0.6458
14.1800,-0.3588,0.9801,-0.6212
14.1801,-0.3769,0.9826,-0.6058
14.1801,-0.4007,0.9855,-0.5848
14.1802,-0.4359,0.9889,-0.5531
14.1803,-0.4704,0.9909,-0.5205
14.1804,-0.5041,0.9913,-0.4872
14.1805,-0.5372,0.9903,-0.4531
14.1806,-0.5694,0.9878,-0.4183
14.1807,-0.6008,0.9837,-0.3829
14.1808,-0.6311,0.9780,-0.3469
14.1809,-0.6606,0.9709,-0.3103
14.1810,-0.6841,0.9638,-0.2798
14.1811,-0.6979,0.9588,-0.2609
14.1811,-0.7160,0.9517,-0.2357
14.1812,-0.7423,0.9401,-0.1978
14.1813,-0.7674,0.9271,-0.1597
14.1814,-0.7914,0.9128,-0.1214
14.1815,-0.8142,0.8970,-0.0828
14.1816,-0.8359,0.8800,-0.0441
14.1817,-0.8561,0.8615,-0.0054
14.1818,-0.8750,0.8417,0.0334
14.1819,-0.8927,0.8205,0.0721
14.1820,-0.9061,0.8021,0.1040
14.1821,-0.9136,0.7903,0.1234
14.1821,-0.9232,0.7742,0.1491
14.1822,-0.9366,0.7493,0.1873
14.1823,-0.9487,0.7234,0.2252
14.1824,-0.9592,0.6964,0.2628
14.1825,-0.9684,0.6684,0.3000
14.1826,-0.9761,0.6393,0.3368
14.1827,-0.9823,0.6093,0.3730
14.1828,-0.9869,0.5783,0.4086
14.1829,-0.9900,0.5463,0.4437
14.1830,-0.9913,0.5193,0.4720
14.1831,-0.9914,0.5025,0.4890
14.1831,-0.9911,0.4798,0.5113
14.1832,-0.9896,0.4455,0.5442
14.1833,-0.9867,0.4105,0.5762
14.1834,-0.9822,0.3750,0.6073
14.1835,-0.9764,0.3388,0.6375
14.1836,-0.9690,0.3022,0.6668
14.1837,-0.9601,0.2651,0.6950
14.1838,-0.9497,0.2275,0.7222
14.1839,-0.9378,0.1896,0.7482
14.1840,-0.9269,0.1581,0.7688
14.1841,-0.9196,0.1388,0.7808
14.1841,-0.9093,0.1129,0.7964
14.1842,-0.8932,0.0743,0.8189
14.1843,-0.8758,0.0356,0.8401
14.1844,-0.8570,-0.0031,0.8601
14.1845,-0.8370,-0.0419,0.8788
14.1846,-0.8156,-0.0806,0.8962
14.1847,-0.7931,-0.1191,0.9122
14.1848,-0.7692,-0.1575,0.9267
14.1849,-0.7441,-0.1957,0.9398
14.1850,-0.7226,-0.2270,0.9496
14.1851,-0.7089,-0.2459,0.9548
14.1851,-0.6903,-0.2709,0.9612
14.1852,-0.6620,-0.3080,0.9700
14.1853,-0.6326,-0.3446,0.9773
14.1854,-0.6024,-0.3807,0.9831
14.1855,-0.5712,-0.4162,0.9874
14.1856,-0.5391,-0.4512,0.9903
14.1857,-0.5063,-0.4854,0.9916
14.1858,-0.4726,-0.5188,0.9914
14.1859,-0.4381,-0.5515,0.9896
14.1860,-0.4092,-0.5778,0.9869
14.1861,-0.3912,-0.5934,0.9846
14.1861,-0.3671,-0.6139,0.9810
